year,month,day,stop_was_initiated,issuing_officer_rank,observed_duration_minutes,suspected_crime_description,stop_duration_minutes,officer_explained_stop_flag,suspect_arrested_flag,summons_issued_flag,officer_in_uniform_flag,frisked_flag,searched_flag,weapon_found_flag,suspect_reported_age,suspect_sex,suspect_race_description,suspect_height,suspect_weight,suspect_body_build_type,suspect_eye_color,suspect_hair_color,stop_location_x,stop_location_y,stop_location_boro_name,seconds
2020,May,Saturday,Based on Radio Run,POM,1,ROBBERY,4,Y,Y,0,Y,N,Y,Y,15.0,MALE,BLACK,56.0,120.0,THN,BRO,Other,955647,163639,STATEN ISL & Other,24960.0
2020,May,Saturday,Based on Radio Run,POM,1,ROBBERY,4,Y,Y,0,Y,N,Y,N,14.0,MALE,BLACK,58.0,130.0,THN,BRO,BLK,955647,163639,STATEN ISL & Other,24960.0
2020,May,Wednesday,Based on C/W on Scene,POM,1,ASSAULT,3,Y,Y,0,Y,Y,Y,Y,20.0,MALE,ASIAN/PAC.ISL,57.0,180.0,THN,BRO,BLK,984464,205547,MANHATTAN,66000.0
2020,May,Tuesday,Based on C/W on Scene,POM,11,LARCENY,54,Y,N,0,Y,N,N,N,40.0,FEMALE,BLACK,51.0,300.0,Other,BRO,BLK,985789,207611,MANHATTAN,48600.0
2020,May,Tuesday,Based on C/W on Scene,POM,11,LARCENY,54,Y,N,0,Y,N,N,N,40.0,MALE,BLACK,51.0,260.0,Other,BRO,Other,985789,207611,MANHATTAN,48600.0
2020,May,Thursday,Based on C/W on Scene,POM,5,ROBBERY,10,Y,N,0,Y,N,N,N,44.0,MALE,BLACK,55.0,150.0,THN,BRO,BLK,985679,213954,MANHATTAN,25200.0
2020,May,Tuesday,Based on C/W on Scene,POM,1,Other,5,Y,Y,1,Y,N,Y,N,34.0,MALE,BLACK,58.0,190.0,THN,BRO,BLK,1009114,239577,BRONX,80700.0
2020,May,Monday,Based on Radio Run,POM,1,LARCENY,11,Y,Y,0,Y,N,N,N,49.0,MALE,WHITE HISPANIC,56.0,150.0,THN,BRO,Other,1018623,240382,BRONX,84480.0
2020,May,Monday,Based on Radio Run,POM,1,LARCENY,10,Y,N,0,Y,Y,N,N,47.0,MALE,WHITE HISPANIC,56.0,198.0,MED,BRO,BLK,1018623,240382,BRONX,84420.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,3,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK,58.0,160.0,MED,BLK,BLK,1015844,246036,BRONX,42060.0
2020,May,Thursday,Based on C/W on Scene,POM,1,LARCENY,5,Y,Y,0,Y,N,N,N,29.0,MALE,BLACK HISPANIC,54.0,151.0,THN,BRO,BLK,984063,162662,BROOKLYN,47100.0
2020,January,Friday,Based on Radio Run,POM,1,Other,1,N,Y,0,N,N,Y,Y,20.0,MALE,WHITE HISPANIC,58.0,150.0,THN,BRO,BLK,1000504,196444,BROOKLYN,53760.0
2020,March,Tuesday,Based on Self Initiated,POM,10,LARCENY,3,Y,N,0,N,Y,Y,N,32.0,MALE,BLACK,61.0,175.0,MED,BRO,BLK,1002771,196124,BROOKLYN,59400.00000000001
2020,March,Tuesday,Based on Self Initiated,POM,10,LARCENY,3,Y,N,0,N,Y,Y,N,22.0,MALE,BLACK,51.0,170.0,MED,BRO,BLK,1002771,196124,BROOKLYN,59400.00000000001
2020,March,Saturday,Based on Self Initiated,POM,2,BURGLARY,5,Y,Y,0,N,Y,Y,N,42.0,MALE,WHITE HISPANIC,58.0,140.0,THN,BRO,Other,995778,200347,BROOKLYN,45120.0
2020,April,Wednesday,Based on Self Initiated,POM,1,Other,15,Y,N,0,N,Y,N,N,21.0,MALE,BLACK,58.0,170.0,MED,BRO,BLK,1036168,187022,QUEENS,64200.00000000001
2020,April,Wednesday,Based on Self Initiated,POM,1,Other,15,Y,N,0,N,Y,N,N,20.0,MALE,BLACK,6.0,160.0,THN,BRO,BLK,1036168,187022,QUEENS,64200.00000000001
2020,April,Wednesday,Based on Self Initiated,POM,1,Other,15,Y,N,0,N,Y,N,N,22.0,MALE,BLACK,6.0,170.0,THN,BRO,BLK,1036168,187022,QUEENS,64200.00000000001
2020,May,Wednesday,Based on Radio Run,POM,3,ASSAULT,16,Y,N,0,N,Y,N,N,32.0,MALE,WHITE,511.0,175.0,THN,BRO,Other,1025204,180705,QUEENS,74340.0
2020,May,Wednesday,Based on Radio Run,POM,1,Other,13,Y,N,0,Y,Y,N,N,37.0,MALE,WHITE,51.0,225.0,Other,BRO,Other,1034944,200799,QUEENS,68400.0
2020,May,Wednesday,Based on Radio Run,POM,1,Other,13,Y,N,0,N,Y,Y,Y,50.0,MALE,WHITE,6.0,175.0,MED,BRO,Other,1034944,200799,QUEENS,68400.0
2020,May,Saturday,Based on Radio Run,POM,0,LARCENY,5,Y,N,0,Y,N,N,N,34.0,MALE,Other,62.0,235.0,MED,Other,BLK,1016937,214754,QUEENS,65580.0
2020,May,Tuesday,Based on Radio Run,POM,1,Other,2,Y,Y,0,Y,N,Y,N,38.0,MALE,BLACK,62.0,215.0,MED,BLK,BLK,1018590,219947,QUEENS,69480.0
2020,May,Thursday,Based on Radio Run,POM,1,ASSAULT,3,Y,Y,0,Y,N,Y,N,33.0,MALE,WHITE HISPANIC,56.0,180.0,MED,BRO,BLK,953756,147132,STATEN ISL & Other,53940.0
2020,May,Thursday,Based on Radio Run,POM,1,ASSAULT,3,Y,Y,0,Y,N,Y,N,43.0,MALE,WHITE HISPANIC,56.0,175.0,MED,BRO,BLK,953756,147132,STATEN ISL & Other,53940.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,11,N,Y,0,Y,Y,N,Y,44.0,MALE,BLACK,56.0,160.0,MED,BRO,BLK,984212,200207,MANHATTAN,55800.0
2020,May,Wednesday,Based on Radio Run,Other,2,ASSAULT,10,N,Y,0,Y,N,Y,N,15.0,FEMALE,BLACK,56.0,182.0,Other,BRO,BLK,981351,205709,MANHATTAN,78420.0
2020,May,Wednesday,Based on Radio Run,POM,2,ASSAULT,10,N,Y,0,Y,N,Y,N,15.0,MALE,BLACK,6.0,140.0,THN,BRO,BLK,981351,205709,MANHATTAN,78420.0
2020,May,Wednesday,Based on Radio Run,POM,2,ASSAULT,10,N,Y,0,Y,N,Y,N,17.0,MALE,BLACK,63.0,120.0,THN,BRO,BLK,981351,205709,MANHATTAN,78420.0
2020,May,Wednesday,Based on Radio Run,POM,2,ASSAULT,10,N,Y,0,Y,N,Y,N,15.0,FEMALE,BLACK,59.0,182.0,Other,BRO,BLK,981351,205709,MANHATTAN,78420.0
2020,May,Wednesday,Based on Radio Run,POM,2,ASSAULT,10,N,Y,0,Y,N,Y,N,14.0,FEMALE,BLACK,52.0,140.0,THN,BRO,BLK,981351,205709,MANHATTAN,78420.0
2020,April,Tuesday,Based on C/W on Scene,POM,1,Other,10,Y,Y,0,Y,Y,Y,N,19.0,MALE,BLACK,51.0,160.0,THN,BRO,BLK,990584,218314,MANHATTAN,10800.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,8,Y,N,0,Y,Y,N,N,55.0,MALE,BLACK,6.0,185.0,THN,BRO,Other,998763,233614,MANHATTAN,61380.00000000001
2020,May,Thursday,Based on Self Initiated,POM,1,Other,3,Y,Y,0,Y,N,Y,N,23.0,MALE,BLACK,51.0,170.0,THN,BRO,BLK,998152,230453,MANHATTAN,70800.0
2020,March,Tuesday,Based on C/W on Scene,POF,1,Other,10,Y,N,0,Y,N,N,N,50.0,MALE,BLACK,63.0,200.0,Other,Other,Other,1006814,236739,BRONX,3600.0
2020,May,Wednesday,Based on Self Initiated,POM,15,Other,5,Y,N,0,Y,N,N,N,23.0,MALE,BLACK,58.0,210.0,Other,BRO,BLK,1009819,235918,BRONX,60780.00000000001
2020,May,Wednesday,Based on Self Initiated,POM,15,Other,5,Y,N,0,Y,N,N,N,28.0,MALE,WHITE HISPANIC,51.0,180.0,THN,BRO,BLK,1009819,235918,BRONX,60780.00000000001
2020,May,Thursday,Based on Self Initiated,POM,2,Other,5,Y,Y,0,N,Y,Y,N,21.0,MALE,BLACK,56.0,130.0,THN,BRO,BLK,1007809,238648,BRONX,72300.0
2020,May,Saturday,Based on Self Initiated,POM,5,BURGLARY,10,Y,N,0,Y,N,N,N,41.0,MALE,BLACK,53.0,140.0,MED,BRO,BLK,1014232,242141,BRONX,16200.000000000002
2020,April,Friday,Based on Radio Run,POM,1,Other,10,Y,Y,0,Y,N,Y,N,36.0,MALE,WHITE HISPANIC,57.0,0.0,MED,BRO,BLK,1009516,239520,BRONX,64560.00000000001
2020,May,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,N,N,Y,45.0,MALE,BLACK HISPANIC,58.0,180.0,THN,BLK,Other,1014482,240869,BRONX,74700.0
2020,March,Tuesday,Based on C/W on Scene,POF,1,ROBBERY,15,Y,Y,0,Y,N,N,N,19.0,MALE,WHITE HISPANIC,57.0,180.0,THN,BRO,BLK,1007780,248052,BRONX,64860.00000000001
2020,March,Tuesday,Based on C/W on Scene,POM,1,ROBBERY,15,Y,Y,0,Y,N,N,N,30.0,MALE,BLACK HISPANIC,55.0,170.0,THN,BRO,BLK,1007780,248052,BRONX,64860.00000000001
2020,March,Tuesday,Based on C/W on Scene,POM,1,ROBBERY,15,Y,N,0,Y,N,N,N,25.0,MALE,BLACK HISPANIC,58.0,250.0,Other,BRO,BLK,1007780,248052,BRONX,64860.00000000001
2020,May,Thursday,Based on Radio Run,POF,1,Other,10,Y,N,0,Y,N,N,N,19.0,MALE,BLACK,58.0,165.0,THN,BRO,BLK,1007287,262411,BRONX,68700.0
2020,May,Thursday,Based on Radio Run,POF,1,Other,10,Y,N,0,Y,N,N,N,17.0,Other,WHITE HISPANIC,65.0,190.0,THN,BRO,Other,1007287,262411,BRONX,68700.0
2020,May,Thursday,Based on Radio Run,POF,1,Other,10,Y,Y,0,Y,N,Y,N,17.0,MALE,WHITE HISPANIC,58.0,175.0,THN,BRO,BLK,1007287,262411,BRONX,68700.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,15,Y,Y,0,N,Y,N,N,20.0,MALE,BLACK,59.0,180.0,MED,BRO,BLK,988653,150241,BROOKLYN,78000.0
2020,May,Friday,Based on Radio Run,POM,3,LARCENY,13,Y,N,0,Y,N,N,N,43.0,MALE,WHITE HISPANIC,55.0,150.0,THN,Other,BLK,985217,174877,BROOKLYN,2700.0
2020,May,Thursday,Based on C/W on Scene,POM,1,Other,10,Y,N,0,Y,N,N,N,25.0,MALE,BLACK,511.0,150.0,THN,BRO,BLK,996762,183444,BROOKLYN,600.0
2020,May,Tuesday,Based on Radio Run,Other,1,ROBBERY,5,N,Y,0,N,Y,Y,N,18.0,MALE,BLACK,59.0,150.0,THN,BLK,BLK,992306,185380,BROOKLYN,76860.0
2020,April,Thursday,Based on Radio Run,POM,1,BURGLARY,22,Y,N,0,N,Y,N,N,46.0,MALE,WHITE,54.0,150.0,THN,BLU,Other,1000095,196198,BROOKLYN,5280.0
2020,May,Thursday,Based on Self Initiated,Other,1,Other,15,Y,Y,0,N,Y,Y,Y,21.0,MALE,WHITE,59.0,160.0,THN,BRO,BLK,1015688,211487,QUEENS,14040.0
2020,February,Tuesday,Based on C/W on Scene,POM,1,Other,10,Y,N,0,Y,N,N,N,58.0,MALE,BLACK HISPANIC,59.0,175.0,MED,BRO,Other,986628,210628,MANHATTAN,11640.0
2020,February,Tuesday,Based on C/W on Scene,POM,1,Other,10,Y,N,0,Y,N,N,N,0.0,MALE,BLACK,62.0,200.0,THN,BRO,BLK,986379,210726,MANHATTAN,11640.0
2020,May,Friday,Based on Radio Run,POM,1,BURGLARY,14,Y,Y,0,Y,Y,N,N,29.0,MALE,BLACK,51.0,180.0,MED,BRO,BLK,996285,222877,MANHATTAN,12720.0
2020,May,Thursday,Based on Self Initiated,POM,1,Other,15,Y,N,0,N,Y,Y,N,17.0,MALE,BLACK,6.0,165.0,THN,BRO,BLK,1009018,245699,BRONX,81900.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,2,Y,Y,0,N,Y,Y,N,31.0,MALE,BLACK,511.0,240.0,MED,BRO,BLK,1005764,249850,BRONX,45360.0
2020,May,Thursday,Based on Radio Run,POM,1,LARCENY,1,Y,Y,0,Y,N,Y,N,39.0,MALE,WHITE HISPANIC,58.0,170.0,THN,BLK,Other,986244,209939,MANHATTAN,57120.0
2020,May,Thursday,Based on Radio Run,POM,1,LARCENY,1,Y,Y,0,Y,N,Y,N,42.0,MALE,WHITE HISPANIC,6.0,150.0,THN,BLK,BLK,986244,209939,MANHATTAN,57120.0
2020,May,Friday,Based on Radio Run,Other,1,LARCENY,5,Y,Y,0,Y,N,N,N,52.0,MALE,BLACK,56.0,140.0,THN,BRO,BLK,989545,215900,MANHATTAN,58920.00000000001
2020,May,Saturday,Based on Self Initiated,POM,2,Other,10,Y,N,0,Y,N,N,N,34.0,MALE,BLACK,6.0,180.0,MED,BRO,BLK,994029,227703,MANHATTAN,70200.0
2020,May,Friday,Based on Self Initiated,POM,1,Other,5,Y,Y,0,N,Y,Y,Y,28.0,MALE,BLACK HISPANIC,57.0,220.0,Other,BRO,BLK,996327,233163,MANHATTAN,57780.0
2020,May,Wednesday,Based on Self Initiated,POM,1,Other,15,Y,N,0,N,Y,N,N,18.0,MALE,BLACK,58.0,140.0,THN,BRO,Other,1006492,250180,BRONX,86160.0
2020,May,Saturday,Based on Self Initiated,Other,2,Other,12,Y,N,0,Y,Y,N,N,26.0,MALE,BLACK,51.0,160.0,THN,BRO,BLK,1004828,164808,BROOKLYN,61980.00000000001
2020,May,Thursday,Based on Self Initiated,POM,5,BURGLARY,1,Y,Y,0,Y,N,Y,N,64.0,MALE,WHITE HISPANIC,55.0,130.0,THN,BRO,Other,1041659,197028,QUEENS,79620.0
2020,May,Saturday,Based on Radio Run,POM,0,Other,30,Y,Y,0,Y,Y,Y,N,35.0,MALE,WHITE HISPANIC,57.0,150.0,MED,BRO,BLK,1037720,185816,QUEENS,64800.00000000001
2020,May,Friday,Based on Radio Run,POM,1,LARCENY,30,Y,N,0,Y,Y,N,N,56.0,MALE,BLACK,51.0,190.0,MED,BRO,Other,1031236,218694,QUEENS,40200.0
2020,May,Friday,Based on Radio Run,POF,1,LARCENY,30,Y,N,0,Y,Y,N,N,26.0,FEMALE,Other,56.0,100.0,THN,BRO,BLK,1031236,218694,QUEENS,40200.0
2020,May,Wednesday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,Y,N,N,30.0,MALE,WHITE HISPANIC,59.0,190.0,MED,BRO,Other,992455,228573,MANHATTAN,56220.0
2020,May,Friday,Based on Radio Run,POM,1,Other,10,Y,N,1,Y,Y,N,N,28.0,MALE,BLACK,54.0,160.0,THN,BRO,BLK,998269,240139,MANHATTAN,79200.0
2020,May,Tuesday,Based on C/W on Scene,POM,1,BURGLARY,6,Y,Y,0,Y,N,Y,N,35.0,MALE,BLACK HISPANIC,58.0,170.0,THN,BLK,BLK,1000414,245046,MANHATTAN,62220.00000000001
2020,May,Wednesday,Based on Radio Run,POF,1,BURGLARY,20,Y,N,1,Y,N,N,N,19.0,MALE,WHITE HISPANIC,55.0,145.0,THN,BRO,BLK,1015803,243605,BRONX,82560.0
2020,May,Thursday,Based on Self Initiated,POM,1,Other,15,Y,N,0,Y,Y,Y,N,0.0,MALE,BLACK,511.0,180.0,MED,Other,Other,1011637,238790,BRONX,70620.0
2020,May,Thursday,Based on Radio Run,POM,1,ROBBERY,5,Y,N,0,N,Y,N,N,0.0,MALE,BLACK,6.0,185.0,MED,BRO,BLK,1008797,238970,BRONX,0.0
2020,May,Sunday,Based on Radio Run,POM,1,LARCENY,6,Y,Y,1,Y,Y,Y,N,52.0,MALE,BLACK,6.0,240.0,Other,BLK,Other,1029551,245052,BRONX,65760.0
2020,May,Sunday,Based on Radio Run,POM,1,LARCENY,4,Y,Y,0,Y,Y,Y,N,0.0,MALE,BLACK,0.0,0.0,THN,Other,Other,1029551,245052,BRONX,65760.0
2020,May,Friday,Based on Radio Run,POM,1,Other,11,Y,N,0,Y,Y,N,N,40.0,MALE,BLACK,51.0,160.0,THN,BRO,BLK,1012210,261569,BRONX,61200.00000000001
2020,May,Thursday,Based on Radio Run,POF,1,ROBBERY,10,Y,Y,0,Y,Y,Y,N,32.0,MALE,WHITE,58.0,170.0,MED,BRO,Other,985827,171117,BROOKLYN,69000.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,5,Y,Y,0,N,Y,Y,N,38.0,MALE,BLACK,58.0,180.0,THN,BRO,Other,1007204,178771,BROOKLYN,83520.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,5,Y,Y,0,N,Y,Y,N,35.0,MALE,BLACK,51.0,150.0,THN,BRO,BLK,1007204,178771,BROOKLYN,83520.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,1,N,Y,Y,N,26.0,MALE,BLACK,55.0,145.0,THN,BRO,BLK,1007204,178771,BROOKLYN,83520.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,1,N,N,Y,N,31.0,FEMALE,BLACK,57.0,200.0,Other,BRO,Other,1007204,178771,BROOKLYN,83520.0
2020,May,Sunday,Based on C/W on Scene,POM,1,Other,5,Y,N,0,Y,Y,Y,N,31.0,MALE,BLACK,58.0,150.0,THN,BRO,BLK,1009452,180825,BROOKLYN,7800.000000000001
2020,May,Thursday,Based on Self Initiated,POM,1,Other,2,N,N,0,N,Y,Y,N,30.0,MALE,WHITE HISPANIC,56.0,145.0,THN,BRO,BLK,1000770,200566,BROOKLYN,72180.0
2020,May,Thursday,Based on C/W on Scene,POM,1,Other,23,N,N,0,N,Y,Y,N,33.0,MALE,WHITE,57.0,180.0,MED,BRO,Other,996668,207376,BROOKLYN,74820.0
2020,May,Thursday,Based on C/W on Scene,POM,1,Other,25,Y,N,0,N,Y,Y,N,42.0,MALE,ERICAN INDIAN/ALASKAN N,67.0,200.0,MED,BRO,BLK,996668,207376,BROOKLYN,74880.0
2020,May,Thursday,Based on Radio Run,POM,1,Other,11,Y,N,0,N,Y,N,N,21.0,MALE,BLACK,51.0,140.0,THN,BRO,BLK,1000754,213197,QUEENS,8700.0
2020,May,Saturday,Based on Radio Run,POM,1,Other,5,Y,Y,0,Y,N,N,N,42.0,MALE,BLACK,53.0,160.0,MED,BRO,BLK,984405,207119,MANHATTAN,71220.0
2020,May,Friday,Based on Self Initiated,POM,5,Other,30,Y,N,0,Y,Y,Y,N,26.0,MALE,BLACK,57.0,115.0,THN,BRO,BLK,993499,213705,MANHATTAN,3780.0000000000005
2020,May,Friday,Based on Radio Run,POM,0,LARCENY,15,Y,N,0,Y,Y,N,N,35.0,MALE,WHITE,51.0,180.0,THN,Other,Other,993580,232297,MANHATTAN,25200.0
2020,May,Sunday,Based on Radio Run,POM,4,ROBBERY,4,N,Y,0,Y,Y,Y,Y,23.0,MALE,WHITE HISPANIC,58.0,160.0,THN,BRO,BLK,996284,231048,MANHATTAN,51120.0
2020,May,Wednesday,Based on C/W on Scene,POM,1,ASSAULT,3,Y,N,0,Y,N,N,N,31.0,MALE,BLACK,0.0,200.0,Other,BRO,BLK,998644,172133,BROOKLYN,52800.0
2020,May,Saturday,Based on Radio Run,POM,0,Other,25,Y,N,0,Y,Y,N,N,40.0,MALE,BLACK,511.0,190.0,MED,BRO,BLK,1012705,173746,BROOKLYN,4500.0
2020,May,Saturday,Based on Radio Run,POM,0,Other,25,Y,N,0,Y,Y,N,N,31.0,MALE,BLACK,511.0,185.0,MED,BLK,BLK,1012705,173746,BROOKLYN,4500.0
2020,May,Saturday,Based on Radio Run,POM,0,Other,25,Y,N,0,Y,Y,N,N,35.0,MALE,BLACK,58.0,180.0,MED,BRO,BLK,1012705,173746,BROOKLYN,4500.0
2020,February,Thursday,Based on Radio Run,POM,1,ASSAULT,5,Y,N,0,Y,N,N,N,24.0,MALE,WHITE HISPANIC,51.0,180.0,MED,BRO,BLK,1005861,195330,BROOKLYN,50400.0
2020,May,Thursday,Based on Radio Run,POM,10,Other,20,Y,N,0,N,N,N,N,21.0,MALE,ASIAN/PAC.ISL,51.0,165.0,MED,BRO,BLK,1027695,188886,QUEENS,6000.0
2020,May,Monday,Based on Self Initiated,POM,2,LARCENY,5,Y,Y,0,Y,N,Y,N,21.0,MALE,ERICAN INDIAN/ALASKAN N,58.0,185.0,MED,BRO,BLK,990684,167340,QUEENS,64500.00000000001
2020,May,Monday,Based on Radio Run,POM,5,ROBBERY,15,Y,N,0,Y,N,N,N,34.0,MALE,WHITE HISPANIC,56.0,155.0,THN,BLK,BLK,1021728,211872,QUEENS,78660.0
2020,March,Wednesday,Based on C/W on Scene,POM,1,LARCENY,50,Y,N,0,Y,Y,Y,N,66.0,MALE,BLACK,51.0,200.0,MED,BRO,Other,986288,207214,MANHATTAN,47700.0
2020,May,Saturday,Based on Radio Run,POM,1,Other,3,Y,N,0,Y,Y,N,N,35.0,MALE,WHITE HISPANIC,54.0,180.0,Other,BRO,Other,1007401,244674,BRONX,300.0
2020,May,Friday,Based on Self Initiated,POM,1,Other,10,Y,N,1,N,Y,N,N,21.0,MALE,BLACK,51.0,200.0,MED,BRO,BLK,1011880,250411,BRONX,86280.0
2020,May,Saturday,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,0,Y,Y,Y,N,0.0,MALE,BLACK HISPANIC,51.0,200.0,Other,BRO,Other,1013289,255013,BRONX,36720.0
2020,May,Saturday,Based on Radio Run,POM,1,LARCENY,10,Y,N,0,Y,N,Y,N,40.0,MALE,BLACK,6.0,160.0,THN,BLK,BLK,995502,185795,BROOKLYN,59100.00000000001
2020,May,Saturday,Based on Radio Run,POF,3,Other,3,Y,N,0,N,Y,N,N,22.0,FEMALE,WHITE HISPANIC,51.0,160.0,MED,BRO,Other,1000891,226431,MANHATTAN,5400.0
2020,May,Saturday,Based on Radio Run,POM,5,Other,2,Y,Y,0,N,Y,Y,Y,36.0,MALE,WHITE HISPANIC,6.0,220.0,Other,BRO,Other,1000891,226431,MANHATTAN,5400.0
2020,May,Tuesday,Based on Radio Run,POM,1,LARCENY,2,Y,Y,0,Y,N,Y,N,23.0,MALE,BLACK,6.0,190.0,MED,BRO,BLK,989374,156390,BROOKLYN,64620.00000000001
2020,May,Tuesday,Based on Radio Run,POM,1,LARCENY,10,Y,Y,0,Y,N,Y,N,18.0,MALE,BLACK,6.0,180.0,Other,BLK,BLK,988154,157990,BROOKLYN,63480.00000000001
2020,May,Friday,Based on Self Initiated,POM,1,ROBBERY,25,Y,N,0,N,N,N,N,18.0,MALE,WHITE HISPANIC,51.0,160.0,THN,BRO,BLK,984639,165141,BROOKLYN,68940.0
2020,May,Friday,Based on Self Initiated,POM,1,ROBBERY,25,Y,N,0,N,N,N,N,25.0,MALE,WHITE HISPANIC,58.0,250.0,Other,BRO,BLK,984639,165141,BROOKLYN,68940.0
2020,May,Friday,Based on Self Initiated,POM,1,ROBBERY,5,Y,N,0,N,N,Y,N,19.0,MALE,WHITE HISPANIC,6.0,150.0,THN,BRO,BLK,985004,165054,BROOKLYN,0.0
2020,May,Saturday,Based on Radio Run,POM,2,Other,10,Y,N,0,Y,Y,N,N,20.0,MALE,BLACK,63.0,180.0,MED,BRO,BLK,998157,176894,BROOKLYN,63960.00000000001
2020,May,Monday,Based on C/W on Scene,POM,0,ASSAULT,8,Y,N,0,Y,N,N,N,21.0,MALE,BLACK,58.0,150.0,MED,BRO,BLK,999640,187319,BROOKLYN,77160.0
2020,May,Friday,Based on Radio Run,POM,1,LARCENY,5,Y,N,0,Y,N,N,N,54.0,MALE,BLACK,61.0,0.0,THN,BRO,BLK,996957,205427,BROOKLYN,39000.0
2020,May,Friday,Based on Radio Run,POM,1,Other,9,Y,N,0,N,Y,N,N,31.0,MALE,WHITE HISPANIC,57.0,160.0,THN,BRO,BLK,1026967,223964,QUEENS,84540.0
2020,May,Saturday,Based on Self Initiated,POM,3,LARCENY,9,Y,Y,0,N,N,Y,Y,29.0,MALE,BLACK,51.0,160.0,THN,BRO,Other,987170,217074,MANHATTAN,3780.0000000000005
2020,May,Saturday,Based on Radio Run,POF,1,ASSAULT,18,Y,Y,0,Y,N,Y,N,58.0,MALE,BLACK,511.0,250.0,Other,BRO,Other,998109,228773,MANHATTAN,13260.0
2020,May,Monday,Based on Radio Run,POM,0,ASSAULT,3,Y,Y,0,Y,N,N,N,29.0,MALE,BLACK,61.0,155.0,THN,BRO,BLK,1004964,183810,BROOKLYN,41040.0
2020,May,Sunday,Based on Self Initiated,POM,1,Other,23,Y,Y,0,N,N,Y,N,31.0,MALE,WHITE,59.0,140.0,THN,BRO,Other,1026362,207082,QUEENS,14520.0
2020,May,Saturday,Based on Radio Run,POM,1,LARCENY,12,Y,N,0,Y,Y,N,N,47.0,MALE,WHITE HISPANIC,56.0,150.0,MED,Other,BLK,1017947,212723,QUEENS,7260.0
2020,May,Saturday,Based on Self Initiated,POM,1,BURGLARY,1,Y,Y,0,N,N,Y,N,34.0,MALE,WHITE HISPANIC,511.0,170.0,MED,BRO,Other,983654,204519,MANHATTAN,3600.0
2020,April,Sunday,Based on Radio Run,POM,5,BURGLARY,2,Y,Y,0,Y,N,Y,N,17.0,MALE,WHITE HISPANIC,53.0,200.0,MED,BRO,Other,1015848,256997,BRONX,81480.0
2020,April,Sunday,Based on C/W on Scene,POM,5,ROBBERY,5,Y,N,0,Y,Y,N,N,17.0,MALE,BLACK,5.0,100.0,THN,BRO,BLK,1003486,183875,BROOKLYN,85080.0
2020,April,Sunday,Based on C/W on Scene,POM,5,ROBBERY,5,Y,N,0,Y,Y,N,N,15.0,MALE,BLACK,57.0,130.0,THN,BRO,BLK,1003486,183875,BROOKLYN,85080.0
2020,April,Sunday,Based on C/W on Scene,POM,5,ROBBERY,5,Y,N,0,Y,Y,N,N,15.0,MALE,BLACK,57.0,130.0,MED,BRO,BLK,1003486,183875,BROOKLYN,85080.0
2020,May,Thursday,Based on Radio Run,POF,0,LARCENY,10,Y,N,0,Y,N,N,N,58.0,MALE,BLACK,59.0,160.0,THN,BRO,BLK,1005248,187280,BROOKLYN,50160.0
2020,May,Sunday,Based on Radio Run,POM,1,Other,25,Y,N,0,Y,Y,N,N,19.0,MALE,BLACK,62.0,180.0,THN,BRO,Other,1003601,220108,QUEENS,43500.0
2020,May,Sunday,Based on Radio Run,POM,1,Other,3,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK,51.0,160.0,THN,BRO,Other,1000793,243627,MANHATTAN,84000.0
2020,May,Saturday,Based on C/W on Scene,POM,1,ASSAULT,5,Y,Y,0,Y,N,Y,Y,31.0,MALE,BLACK,51.0,150.0,MED,BRO,BLN,1011624,251247,BRONX,67860.0
2020,April,Thursday,Based on Radio Run,POM,1,Other,10,Y,N,0,Y,Y,Y,N,0.0,MALE,BLACK,59.0,190.0,MED,BRO,Other,1021932,262954,BRONX,63120.00000000001
2020,May,Thursday,Based on Radio Run,POM,3,ROBBERY,5,Y,N,0,Y,Y,Y,N,0.0,MALE,BLACK,58.0,150.0,THN,BLK,BLK,993255,149948,BROOKLYN,81420.0
2020,May,Friday,Based on Radio Run,POM,0,ASSAULT,10,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK,0.0,0.0,MED,BRO,BLK,1014827,180952,BROOKLYN,78600.0
2020,May,Saturday,Based on Self Initiated,POM,1,Other,7,Y,N,0,N,N,Y,N,18.0,MALE,BLACK,56.0,140.0,THN,BRO,BLK,982528,185251,BROOKLYN,76740.0
2020,May,Friday,Based on Radio Run,POM,1,BURGLARY,20,Y,N,0,Y,N,N,N,50.0,MALE,BLACK,51.0,170.0,MED,BRO,Other,1001126,215255,QUEENS,84180.0
