SUSPECT_ARRESTED_FLAG,YEAR,OBSERVED_DURATION_MINUTES,DAY,MONTH,SUSPECT_WEIGHT,SUSPECT_HEIGHT,SUSPECT_REPORTED_AGE,STOP_DURATION_MINUTES,STOP_LOCATION_X,STOP_LOCATION_Y,SUMMONS_ISSUED_FLAG,SECONDS
N,2020,1,Saturday,October,0.0,0.0,0.0,1,1018874,242130,0,67860.0
Y,2020,1,Wednesday,October,140.0,55.0,72.0,7,997653,202866,0,180.0
Y,2020,1,Saturday,October,160.0,59.0,22.0,5,1000887,215928,0,85800.0
Y,2020,0,Monday,October,250.0,59.0,51.0,10,985760,202079,0,10800.0
Y,2020,2,Tuesday,October,160.0,56.0,39.0,10,989987,225639,0,51300.0
N,2020,1,Thursday,October,210.0,6.0,52.0,1,992541,229411,0,79920.0
Y,2020,2,Wednesday,October,160.0,51.0,27.0,2,1017854,243216,0,80700.0
Y,2020,1,Thursday,October,140.0,55.0,16.0,2,1016287,249234,0,76980.0
Y,2020,3,Wednesday,October,160.0,51.0,19.0,2,1009519,180676,0,4380.0
Y,2020,1,Wednesday,October,120.0,58.0,26.0,1,1010049,183477,0,85620.0
N,2020,1,Sunday,October,185.0,62.0,26.0,1,1009728,180638,1,3300.0
Y,2020,1,Saturday,October,160.0,57.0,31.0,2,1001901,189933,0,12720.0
Y,2020,1,Sunday,October,170.0,6.0,31.0,9,998144,203126,0,14040.0
N,2020,1,Tuesday,October,175.0,58.0,28.0,23,1004098,250538,0,7740.000000000001
N,2020,0,Sunday,October,170.0,56.0,24.0,5,1011442,250902,0,44100.0
N,2020,3,Wednesday,October,150.0,58.0,38.0,5,1011880,250411,0,29460.000000000004
Y,2020,1,Friday,October,160.0,51.0,38.0,6,1018466,210074,0,85560.0
N,2020,1,Wednesday,October,150.0,51.0,16.0,5,988280,215769,0,69600.0
N,2020,0,Monday,October,200.0,511.0,27.0,1,1001651,230439,0,41400.0
Y,2020,0,Friday,October,135.0,57.0,19.0,5,996240,236149,0,240.00000000000003
N,2020,2,Thursday,October,0.0,0.0,43.0,5,998418,233765,0,78900.0
Y,2020,10,Saturday,October,240.0,59.0,28.0,4,1011773,238675,0,70800.0
N,2020,0,Saturday,October,205.0,61.0,33.0,1,1000007,176560,0,80100.0
N,2020,1,Wednesday,October,220.0,51.0,33.0,10,986606,188989,0,83640.0
N,2020,1,Tuesday,October,120.0,53.0,47.0,4,1052809,159159,0,47880.0
Y,2020,1,Wednesday,October,165.0,51.0,29.0,26,1054434,183854,0,1560.0
N,2020,5,Saturday,October,170.0,63.0,20.0,20,1018377,211710,0,9000.0
N,2020,5,Saturday,October,150.0,58.0,18.0,20,1018377,211710,0,9000.0
N,2020,1,Sunday,October,130.0,56.0,15.0,15,1017927,212595,0,4200.0
N,2020,1,Sunday,October,150.0,55.0,18.0,15,1017927,212595,0,4200.0
N,2020,1,Wednesday,October,150.0,58.0,35.0,40,1013748,212248,0,19620.0
N,2020,1,Tuesday,October,120.0,56.0,17.0,4,940873,134460,0,80340.0
N,2020,1,Wednesday,October,150.0,55.0,19.0,5,1001816,243069,0,76740.0
Y,2020,1,Monday,October,150.0,61.0,19.0,2,1006976,239054,0,4800.0
Y,2020,1,Monday,October,180.0,62.0,19.0,2,1006976,239054,0,4800.0
Y,2020,1,Wednesday,October,160.0,6.0,22.0,5,1020779,236205,0,59220.00000000001
N,2020,1,Tuesday,October,170.0,511.0,20.0,1,1003505,177483,0,76320.0
Y,2020,1,Tuesday,October,180.0,61.0,16.0,16,1002708,184091,0,81000.0
Y,2020,1,Tuesday,October,150.0,6.0,14.0,16,1002682,184299,0,81000.0
N,2020,1,Wednesday,October,170.0,58.0,25.0,5,1007719,190286,0,2400.0
N,2020,1,Wednesday,October,190.0,61.0,25.0,5,1007719,190286,0,2400.0
N,2020,1,Wednesday,October,180.0,59.0,18.0,15,996792,210000,0,69480.0
N,2020,1,Tuesday,October,200.0,6.0,33.0,10,1020255,210816,0,80220.0
N,2020,1,Wednesday,October,175.0,62.0,47.0,5,963503,168587,0,84120.0
N,2020,1,Tuesday,September,160.0,511.0,0.0,7,988017,215107,0,69780.0
N,2020,1,Thursday,October,150.0,55.0,35.0,7,1006826,237965,0,7260.0
N,2020,0,Friday,October,205.0,59.0,19.0,9,1012427,250372,0,85860.0
Y,2020,1,Tuesday,October,140.0,57.0,51.0,12,1008988,249034,0,40440.0
Y,2020,1,Wednesday,October,190.0,0.0,49.0,13,986101,148625,0,80520.0
N,2020,2,Thursday,October,140.0,56.0,28.0,11,1010832,185138,0,11100.0
N,2020,2,Thursday,October,170.0,6.0,0.0,11,1010832,185138,0,11100.0
N,2020,1,Wednesday,October,160.0,51.0,17.0,10,1049674,156340,0,8400.0
Y,2020,1,Thursday,October,200.0,61.0,33.0,5,996792,210000,0,38520.0
Y,2020,1,Thursday,October,200.0,58.0,29.0,20,1007224,211243,0,3480.0
N,2020,1,Sunday,October,155.0,6.0,57.0,8,926619,130719,0,53280.0
N,2020,1,Sunday,October,165.0,511.0,22.0,15,986105,207086,0,13080.0
N,2020,2,Tuesday,May,120.0,55.0,15.0,15,998217,234978,0,62820.00000000001
N,2020,2,Tuesday,May,130.0,56.0,13.0,15,998217,234978,0,62820.00000000001
N,2020,30,Wednesday,October,150.0,57.0,36.0,5,1005984,234768,0,78900.0
N,2020,1,Tuesday,October,185.0,62.0,43.0,13,1013943,242554,0,48240.0
Y,2020,3,Monday,October,220.0,6.0,26.0,1,984838,174893,0,29520.000000000004
Y,2020,3,Monday,October,160.0,59.0,22.0,1,984838,174893,0,29520.000000000004
N,2020,1,Monday,October,180.0,511.0,30.0,10,984112,206087,0,24000.0
Y,2020,5,Tuesday,October,150.0,51.0,45.0,5,996367,223994,0,61800.00000000001
Y,2020,1,Wednesday,October,130.0,54.0,28.0,2,993456,232291,0,77700.0
N,2020,1,Thursday,October,0.0,59.0,42.0,10,998580,235650,0,68700.0
Y,2020,1,Thursday,October,150.0,56.0,0.0,5,1024531,236440,0,51120.0
N,2020,1,Thursday,October,150.0,57.0,0.0,5,1024531,236440,0,51120.0
N,2020,1,Thursday,October,140.0,59.0,0.0,5,1024531,236440,0,51120.0
N,2020,1,Thursday,October,150.0,57.0,0.0,5,1024531,236440,0,51120.0
N,2020,2,Thursday,October,170.0,511.0,18.0,5,1026284,244464,0,69240.0
N,2020,2,Tuesday,October,230.0,6.0,28.0,3,1004999,178829,0,84000.0
N,2020,1,Friday,October,250.0,6.0,30.0,21,1017098,183863,0,84180.0
Y,2020,1,Saturday,October,165.0,6.0,18.0,2,1015443,180368,0,11220.0
N,2020,5,Wednesday,October,160.0,57.0,34.0,10,1003149,229648,0,8400.0
N,2020,1,Thursday,October,160.0,58.0,30.0,1,1000602,230671,0,11880.0
N,2020,0,Thursday,October,170.0,51.0,55.0,15,998941,233732,0,41280.0
Y,2020,1,Saturday,October,160.0,57.0,21.0,2,1015258,242944,0,74340.0
Y,2020,1,Friday,October,165.0,51.0,30.0,7,1017007,201119,0,12720.0
Y,2020,10,Tuesday,October,150.0,56.0,59.0,1,989248,205958,0,57540.0
N,2020,5,Thursday,October,110.0,5.0,22.0,25,986462,216156,0,38400.0
N,2020,1,Thursday,October,135.0,55.0,50.0,5,996748,237239,0,40620.0
N,2020,5,Friday,October,110.0,57.0,16.0,1,996486,238112,0,63300.00000000001
N,2020,1,Wednesday,October,220.0,511.0,41.0,15,995595,183313,0,69900.0
N,2020,0,Thursday,October,140.0,55.0,16.0,26,999757,193257,0,64680.00000000001
N,2020,2,Thursday,October,0.0,54.0,13.0,20,999757,193257,0,64740.00000000001
N,2020,3,Saturday,October,150.0,58.0,30.0,3,962748,174173,0,68700.0
Y,2020,1,Wednesday,October,130.0,59.0,15.0,10,994260,229982,0,79440.0
Y,2020,0,Thursday,October,140.0,56.0,17.0,5,994459,229543,0,80100.0
N,2020,0,Sunday,October,180.0,51.0,55.0,10,1000165,230319,0,76800.0
N,2020,0,Sunday,October,190.0,511.0,35.0,10,1000165,230319,0,76800.0
N,2020,2,Friday,October,240.0,51.0,0.0,7,1001458,241071,0,79440.0
N,2020,3,Friday,October,200.0,6.0,30.0,5,995897,164326,0,79200.0
N,2020,2,Friday,October,120.0,56.0,13.0,3,999637,184249,0,71700.0
N,2020,2,Friday,October,110.0,54.0,14.0,3,999637,184249,0,71700.0
N,2020,2,Friday,October,120.0,57.0,17.0,3,999637,184249,0,71700.0
N,2020,1,Friday,October,150.0,6.0,18.0,5,999855,185230,0,71880.0
N,2020,1,Wednesday,October,150.0,58.0,30.0,9,991025,188357,0,75300.0
N,2020,1,Wednesday,October,300.0,63.0,30.0,9,991025,188357,0,75300.0
Y,2020,1,Wednesday,October,150.0,57.0,30.0,26,932222,144451,0,76080.0
Y,2020,1,Friday,October,165.0,58.0,43.0,10,989426,223826,0,7200.0
N,2020,1,Thursday,October,125.0,56.0,29.0,8,1004533,237454,0,85080.0
Y,2020,2,Friday,October,165.0,57.0,30.0,35,1022765,242874,0,63600.00000000001
N,2020,0,Friday,October,200.0,59.0,37.0,3,1015425,244378,0,2760.0
N,2020,1,Wednesday,October,190.0,59.0,50.0,5,998421,225599,0,84060.0
N,2020,1,Thursday,October,100.0,5.0,29.0,10,994947,151182,0,84360.0
N,2020,1,Saturday,October,150.0,59.0,32.0,8,1006188,194405,0,22680.0
Y,2020,1,Sunday,October,155.0,58.0,20.0,10,989013,192651,0,68400.0
N,2020,1,Thursday,October,200.0,62.0,35.0,7,1060197,186185,0,16740.0
N,2020,1,Thursday,October,160.0,57.0,35.0,7,1060197,186185,0,16740.0
Y,2020,1,Tuesday,October,145.0,59.0,31.0,6,998354,220481,0,4800.0
Y,2020,1,Tuesday,October,120.0,49.0,57.0,6,998354,220481,0,4800.0
N,2020,0,Monday,October,180.0,511.0,35.0,6,1027111,240766,0,68820.0
N,2020,1,Tuesday,October,250.0,58.0,21.0,5,1017474,187535,0,1800.0
N,2020,1,Saturday,October,220.0,61.0,19.0,5,1017474,187535,0,1800.0
N,2020,1,Friday,October,185.0,511.0,39.0,15,1005217,190528,0,14340.0
Y,2020,1,Friday,October,180.0,6.0,21.0,20,1006929,193925,0,6360.0
N,2020,1,Sunday,October,115.0,54.0,53.0,6,998875,236772,0,39960.0
N,2020,0,Wednesday,October,130.0,59.0,19.0,16,1022664,239411,0,70380.0
N,2020,1,Friday,October,170.0,61.0,34.0,10,1021895,259481,0,24000.0
Y,2020,1,Saturday,August,200.0,62.0,40.0,8,997564,192462,0,32700.000000000004
N,2020,1,Thursday,October,0.0,0.0,43.0,9,1049241,161290,0,8640.0
Y,2020,1,Sunday,October,0.0,59.0,45.0,4,1019518,217842,0,50040.0
Y,2020,1,Sunday,October,198.0,6.0,54.0,7,984464,205547,0,78180.0
Y,2020,2,Sunday,October,180.0,61.0,51.0,10,986713,212638,0,9180.0
N,2020,1,Sunday,October,200.0,59.0,30.0,10,997957,238617,0,75780.0
Y,2020,1,Saturday,October,140.0,55.0,31.0,8,1005817,235751,0,1800.0
N,2020,2,Friday,October,120.0,56.0,16.0,3,1012375,246184,0,44760.0
N,2020,2,Friday,October,145.0,58.0,16.0,3,1012375,246184,0,44760.0
N,2020,2,Friday,October,120.0,53.0,13.0,3,1012375,246184,0,44760.0
Y,2020,1,Monday,October,180.0,511.0,24.0,5,1011301,254604,0,480.00000000000006
N,2020,1,Monday,October,180.0,62.0,21.0,2,1013888,253284,0,44940.0
Y,2020,1,Saturday,October,180.0,59.0,24.0,5,1010546,253615,0,33600.0
N,2020,1,Sunday,October,200.0,511.0,41.0,8,985829,148974,0,77580.0
Y,2020,1,Monday,October,210.0,511.0,24.0,4,991572,192299,0,65760.0
Y,2020,3,Saturday,October,135.0,56.0,24.0,2,1039495,196033,0,81600.0
Y,2020,1,Saturday,October,150.0,55.0,33.0,10,1054118,208063,0,56700.0
Y,2020,1,Friday,October,145.0,51.0,16.0,30,1013383,238306,0,3600.0
N,2020,5,Friday,October,170.0,59.0,27.0,10,1016646,240075,0,43800.0
N,2020,3,Monday,October,149.0,511.0,35.0,0,1011368,247761,0,8460.0
Y,2020,1,Sunday,October,150.0,511.0,19.0,5,1021310,257086,0,4860.0
Y,2020,0,Friday,October,160.0,511.0,32.0,10,1030953,193887,0,5400.0
N,2020,1,Thursday,October,180.0,57.0,45.0,6,986538,201076,0,70560.0
N,2020,2,Friday,October,170.0,0.0,35.0,5,987472,214939,0,36000.0
Y,2020,1,Sunday,October,175.0,57.0,27.0,4,988322,215926,0,0.0
N,2020,1,Saturday,October,180.0,61.0,41.0,10,989426,223826,0,47460.0
N,2020,1,Monday,October,175.0,51.0,43.0,90,1003190,229840,0,32880.0
N,2020,1,Sunday,October,200.0,63.0,40.0,5,1010555,249860,0,28140.0
Y,2020,6,Wednesday,October,220.0,51.0,24.0,1,1011739,253499,0,38760.0
N,2020,1,Sunday,October,140.0,51.0,17.0,8,1009562,254560,0,62400.00000000001
N,2020,1,Friday,October,140.0,59.0,20.0,2,1050962,203410,0,76500.0
N,2020,2,Sunday,October,180.0,6.0,35.0,3,1019545,206649,0,81600.0
N,2020,1,Sunday,October,250.0,61.0,57.0,5,1008204,215876,0,70020.0
Y,2020,2,Sunday,October,150.0,56.0,15.0,5,928023,130916,0,73980.0
Y,2020,1,Friday,October,200.0,56.0,16.0,30,1013383,238306,0,3600.0
Y,2020,1,Friday,October,145.0,51.0,15.0,30,1013383,238306,0,3600.0
N,2020,2,Thursday,October,160.0,58.0,63.0,15,1017891,257190,1,12660.0
Y,2020,1,Sunday,October,175.0,59.0,20.0,15,1010329,252246,0,59700.00000000001
N,2020,1,Sunday,October,160.0,58.0,20.0,15,1010329,252246,0,59700.00000000001
Y,2020,1,Wednesday,October,200.0,511.0,22.0,1,996693,197320,0,60420.00000000001
N,2020,1,Sunday,October,190.0,62.0,23.0,6,1036658,207172,1,80100.0
N,2020,1,Tuesday,October,150.0,59.0,22.0,10,989180,221514,0,120.00000000000001
N,2020,0,Wednesday,September,285.0,51.0,46.0,1,997094,230304,0,31800.000000000004
N,2020,1,Sunday,October,210.0,58.0,45.0,10,1025495,249845,0,1500.0
Y,2020,0,Monday,October,170.0,56.0,53.0,20,1009536,252274,0,2220.0
Y,2020,1,Thursday,October,200.0,51.0,35.0,7,988775,149400,0,40080.0
Y,2020,1,Monday,October,180.0,6.0,18.0,4,1040893,194012,0,2220.0
Y,2020,1,Tuesday,October,150.0,55.0,52.0,5,1041748,196938,0,6480.0
N,2020,1,Thursday,October,160.0,56.0,22.0,63,1034751,196714,0,14940.000000000002
N,2020,10,Thursday,October,170.0,56.0,52.0,5,990536,215053,0,38700.0
N,2020,1,Wednesday,October,140.0,59.0,0.0,10,1021886,243724,0,56580.0
Y,2020,1,Wednesday,October,150.0,59.0,38.0,1,996973,191786,0,52980.0
N,2020,10,Wednesday,September,180.0,58.0,27.0,8,1053338,195320,0,64920.00000000001
N,2020,1,Friday,October,165.0,51.0,14.0,8,991166,201527,0,70320.0
Y,2020,2,Monday,October,200.0,6.0,45.0,10,984892,213064,0,15000.000000000002
N,2020,1,Tuesday,October,175.0,51.0,25.0,2,992743,152886,0,56700.0
N,2020,1,Tuesday,October,150.0,511.0,25.0,5,1005981,185415,0,82380.0
Y,2020,1,Tuesday,October,120.0,53.0,17.0,5,1022120,182376,0,79200.0
N,2020,0,Friday,October,130.0,55.0,29.0,4,1005299,186890,0,66480.0
N,2020,0,Friday,October,160.0,51.0,62.0,4,1005299,186890,0,66360.0
N,2020,1,Tuesday,October,180.0,58.0,20.0,5,1050734,160907,0,60900.00000000001
Y,2020,1,Sunday,October,175.0,62.0,16.0,8,962056,167500,0,80700.0
N,2020,10,Wednesday,October,150.0,55.0,20.0,10,942428,166535,1,67500.0
Y,2020,1,Saturday,October,190.0,51.0,39.0,5,924612,129742,0,71460.0
N,2020,3,Saturday,October,180.0,61.0,29.0,5,984321,211045,0,40440.0
N,2020,0,Tuesday,October,190.0,61.0,35.0,5,986175,214090,0,8100.000000000001
N,2020,2,Saturday,October,130.0,55.0,0.0,5,1000962,231758,0,7200.0
Y,2020,0,Tuesday,October,120.0,54.0,0.0,3,1009543,241035,0,76920.0
N,2020,1,Wednesday,October,150.0,56.0,0.0,5,1014897,249755,0,86100.0
Y,2020,1,Thursday,October,0.0,0.0,0.0,15,1023333,183404,0,13800.0
N,2020,1,Tuesday,October,200.0,51.0,45.0,2,1005771,194717,0,17640.0
Y,2020,3,Wednesday,October,190.0,6.0,42.0,4,983174,206162,0,57600.0
Y,2020,1,Tuesday,October,150.0,56.0,25.0,2,983729,206522,0,53460.0
N,2020,0,Wednesday,October,180.0,6.0,31.0,25,989294,215445,0,41640.0
N,2020,3,Thursday,October,150.0,56.0,29.0,7,996143,222831,0,43020.0
Y,2020,30,Friday,October,185.0,6.0,42.0,10,996327,223395,0,45720.0
N,2020,1,Monday,October,150.0,53.0,60.0,10,997674,218389,0,67620.0
N,2020,0,Wednesday,October,160.0,55.0,39.0,2,1001611,241370,0,29400.000000000004
N,2020,5,Friday,October,150.0,56.0,24.0,10,1011079,241347,1,65220.00000000001
N,2020,5,Friday,October,180.0,59.0,47.0,10,1013761,241742,1,65040.00000000001
N,2020,1,Wednesday,October,150.0,58.0,0.0,5,996470,172109,0,48900.0
N,2020,5,Wednesday,October,0.0,0.0,0.0,5,996470,172109,0,48900.0
N,2020,3,Tuesday,October,150.0,511.0,35.0,3,1000205,185064,0,62160.00000000001
Y,2020,0,Wednesday,October,125.0,57.0,15.0,5,998034,188480,0,79500.0
N,2020,1,Tuesday,October,210.0,63.0,27.0,5,999479,187295,0,63000.00000000001
Y,2020,1,Tuesday,October,200.0,56.0,55.0,10,1038971,192173,0,28260.0
Y,2020,1,Tuesday,October,140.0,54.0,56.0,3,1047684,217468,0,62460.00000000001
N,2020,1,Tuesday,October,180.0,58.0,35.0,10,987036,200489,0,64200.00000000001
Y,2020,1,Wednesday,October,180.0,63.0,36.0,2,986088,211507,0,19800.0
Y,2020,1,Saturday,October,165.0,6.0,22.0,5,987200,215667,0,72000.0
Y,2020,5,Saturday,October,180.0,56.0,27.0,2,1010788,237664,0,62340.00000000001
Y,2020,1,Saturday,October,150.0,59.0,16.0,5,1007784,233533,0,13020.0
N,2020,1,Thursday,October,220.0,61.0,34.0,40,1011504,237005,0,81420.0
Y,2020,1,Friday,October,270.0,58.0,19.0,15,1027908,262423,0,76620.0
N,2020,1,Friday,October,300.0,59.0,20.0,15,1027908,262423,0,76620.0
N,2020,1,Friday,October,180.0,51.0,21.0,15,1027908,262423,0,76620.0
N,2020,1,Monday,October,0.0,58.0,24.0,10,1011577,255024,0,35100.0
N,2020,1,Monday,October,140.0,58.0,0.0,10,1011577,255024,0,35100.0
N,2020,1,Monday,October,150.0,59.0,0.0,10,1011577,255024,0,35100.0
N,2020,1,Wednesday,October,150.0,51.0,62.0,10,986157,156292,0,66780.0
Y,2020,2,Saturday,September,180.0,0.0,0.0,5,1009519,180676,0,84480.0
Y,2020,2,Monday,September,0.0,0.0,0.0,1,1002358,187498,0,85200.0
N,2020,1,Wednesday,October,170.0,57.0,48.0,2,1006229,194839,0,6960.0
Y,2020,15,Wednesday,October,185.0,56.0,20.0,15,1024292,212880,0,65700.0
Y,2020,15,Wednesday,October,220.0,58.0,34.0,15,1024292,212880,0,65700.0
N,2020,1,Tuesday,October,200.0,51.0,31.0,30,1019901,212701,0,73800.0
N,2020,1,Tuesday,October,190.0,6.0,24.0,30,1019901,212701,0,73800.0
N,2020,1,Saturday,October,140.0,51.0,17.0,5,938083,169635,0,73440.0
N,2020,1,Saturday,October,140.0,51.0,17.0,5,938083,169635,0,73440.0
N,2020,1,Saturday,October,140.0,51.0,17.0,5,938083,169635,0,73440.0
N,2020,1,Thursday,October,175.0,511.0,26.0,5,1015275,249487,0,2400.0
Y,2020,1,Wednesday,October,200.0,58.0,20.0,5,994851,160829,0,51180.0
Y,2020,1,Tuesday,October,170.0,511.0,29.0,20,986386,210831,0,2820.0
N,2020,1,Wednesday,October,170.0,51.0,35.0,16,986276,208788,0,45300.0
N,2020,0,Monday,October,200.0,6.0,54.0,134,987072,215264,0,48900.0
Y,2020,3,Wednesday,October,170.0,58.0,29.0,10,999923,229542,0,28800.0
N,2020,1,Wednesday,October,155.0,59.0,16.0,3,1012844,235991,0,68640.0
N,2020,2,Wednesday,October,155.0,59.0,35.0,7,1017443,261508,0,37920.0
N,2020,1,Friday,October,160.0,58.0,30.0,10,988720,161724,0,72780.0
N,2020,1,Wednesday,October,120.0,56.0,22.0,10,1015600,170201,0,54660.0
Y,2020,1,Tuesday,October,315.0,62.0,43.0,1,1010970,178863,0,74340.0
N,2020,30,Saturday,October,185.0,57.0,0.0,5,1010667,180318,0,80160.0
Y,2020,1,Friday,October,0.0,0.0,0.0,1,1001424,188176,0,85440.0
Y,2020,5,Wednesday,October,170.0,511.0,26.0,4,1006964,193570,0,66300.0
Y,2020,5,Wednesday,October,160.0,56.0,26.0,4,1006964,193570,0,66300.0
Y,2020,1,Tuesday,August,140.0,59.0,19.0,41,1032502,191618,0,39900.0
Y,2020,1,Wednesday,October,150.0,55.0,15.0,5,1041748,196938,0,78600.0
Y,2020,2,Wednesday,October,160.0,58.0,14.0,60,1051698,208154,0,63000.00000000001
Y,2020,2,Wednesday,October,130.0,56.0,15.0,60,1051698,208154,0,63000.00000000001
Y,2020,2,Wednesday,October,130.0,56.0,15.0,60,1051698,208154,0,63000.00000000001
Y,2020,2,Wednesday,October,130.0,56.0,15.0,60,1051698,208154,0,63000.00000000001
N,2020,3,Thursday,October,180.0,57.0,26.0,3,1046367,186986,0,85200.0
Y,2020,1,Wednesday,October,180.0,58.0,26.0,17,954633,143202,0,84720.0
N,2020,1,Thursday,October,0.0,6.0,47.0,2,1001469,241128,0,62700.00000000001
Y,2020,3,Tuesday,October,180.0,62.0,36.0,10,1006094,255191,0,57300.0
Y,2020,1,Sunday,October,140.0,57.0,20.0,5,1015408,244300,1,82560.0
N,2020,1,Friday,October,170.0,51.0,17.0,10,1011926,242243,0,61440.00000000001
N,2020,1,Wednesday,October,180.0,511.0,26.0,20,1017576,261108,0,75600.0
Y,2020,1,Wednesday,October,180.0,511.0,27.0,20,1017576,261108,0,75600.0
N,2020,1,Thursday,October,0.0,0.0,0.0,8,985616,158934,0,3420.0
N,2020,1,Thursday,October,0.0,0.0,0.0,8,985616,158934,0,3420.0
N,2020,1,Thursday,October,0.0,0.0,0.0,8,985616,158934,0,3420.0
N,2020,1,Thursday,October,0.0,0.0,0.0,8,985616,158934,0,3420.0
N,2020,1,Thursday,October,0.0,0.0,0.0,8,985616,158934,0,3420.0
N,2020,1,Thursday,October,0.0,0.0,0.0,8,985616,158934,0,3420.0
N,2020,1,Thursday,October,0.0,0.0,0.0,8,985616,158934,0,3420.0
Y,2020,2,Wednesday,October,160.0,54.0,14.0,2,981998,173822,0,69240.0
N,2020,2,Wednesday,October,170.0,57.0,15.0,2,981998,173822,0,69240.0
N,2020,2,Wednesday,October,165.0,56.0,0.0,2,981998,173822,0,69240.0
N,2020,1,Tuesday,October,190.0,51.0,21.0,10,993823,214672,0,52500.0
N,2020,1,Tuesday,October,175.0,58.0,30.0,9,993900,214541,0,52620.0
N,2020,2,Monday,October,170.0,57.0,34.0,20,1000814,245520,0,20400.0
N,2020,2,Monday,October,160.0,6.0,24.0,10,1000814,245520,0,20400.0
N,2020,1,Tuesday,October,9.0,0.0,0.0,15,1021377,184362,0,77520.0
Y,2020,1,Monday,October,120.0,51.0,17.0,5,986908,191517,0,77940.0
N,2020,1,Friday,October,140.0,58.0,23.0,3,999317,213988,0,2640.0
Y,2020,5,Saturday,October,0.0,59.0,0.0,10,987639,212445,0,58500.00000000001
Y,2020,1,Thursday,October,250.0,63.0,53.0,15,1010335,241017,0,69660.0
N,2020,0,Monday,October,180.0,51.0,32.0,2,988541,187552,0,34500.0
Y,2020,1,Wednesday,October,160.0,54.0,34.0,10,1058257,194013,0,5100.0
N,2020,1,Friday,October,190.0,51.0,44.0,6,1008601,216914,0,62700.00000000001
Y,2020,5,Thursday,October,160.0,6.0,30.0,17,987183,217206,0,43140.0
Y,2020,5,Thursday,October,180.0,57.0,36.0,17,987183,217206,0,43140.0
N,2020,1,Saturday,October,200.0,59.0,30.0,12,1015022,239141,0,4080.0000000000005
Y,2020,1,Friday,October,200.0,511.0,48.0,10,1012409,241051,0,68760.0
N,2020,1,Thursday,October,130.0,55.0,40.0,27,1024009,239383,0,50520.0
Y,2020,1,Friday,October,230.0,62.0,16.0,1,1008274,248226,0,77880.0
N,2020,1,Friday,October,150.0,58.0,18.0,1,1008274,248226,0,77880.0
Y,2020,1,Thursday,October,180.0,51.0,44.0,31,986970,199426,0,81120.0
Y,2020,3,Monday,October,230.0,511.0,62.0,3,989213,222698,0,61800.00000000001
N,2020,1,Monday,October,0.0,0.0,54.0,20,990475,226569,0,57420.0
Y,2020,5,Friday,October,130.0,58.0,26.0,1,1000102,229265,0,46800.0
Y,2020,0,Thursday,October,0.0,58.0,36.0,15,1019300,238746,0,71760.0
Y,2020,1,Saturday,October,150.0,58.0,26.0,5,1007653,219563,0,17520.0
N,2020,0,Friday,October,145.0,56.0,62.0,4,993736,186192,0,66960.0
N,2020,1,Thursday,October,170.0,58.0,24.0,10,1023461,209215,0,8700.0
N,2020,1,Saturday,October,220.0,57.0,25.0,13,1016626,208267,0,73980.0
N,2020,5,Tuesday,October,170.0,6.0,19.0,9,930687,141204,0,69660.0
Y,2020,2,Saturday,October,170.0,6.0,17.0,7,1021025,237026,0,81300.0
Y,2020,2,Saturday,October,170.0,57.0,17.0,7,1021025,237026,0,81300.0
N,2020,2,Sunday,November,160.0,58.0,16.0,15,989756,159760,0,4320.0
N,2020,2,Sunday,November,160.0,58.0,14.0,15,989756,159760,0,4320.0
N,2020,2,Sunday,November,220.0,58.0,37.0,15,989756,159760,0,4320.0
N,2020,0,Sunday,November,6.0,0.0,17.0,5,995929,207055,0,6300.0
N,2020,0,Sunday,November,140.0,55.0,17.0,5,995929,207055,0,6300.0
N,2020,0,Sunday,November,140.0,55.0,16.0,5,995929,207055,0,6300.0
N,2020,0,Sunday,November,145.0,51.0,17.0,5,995929,207055,0,6300.0
N,2020,0,Sunday,November,150.0,59.0,18.0,5,995929,207055,0,6300.0
Y,2020,5,Sunday,November,185.0,61.0,30.0,15,1056025,179433,0,10800.0
N,2020,1,Thursday,October,160.0,51.0,20.0,9,988239,215587,0,57960.0
N,2020,1,Thursday,October,180.0,58.0,19.0,9,988239,215587,0,57900.0
N,2020,3,Thursday,October,0.0,0.0,0.0,3,989602,223425,0,52020.0
Y,2020,1,Sunday,November,210.0,58.0,39.0,18,1005999,243695,0,28500.0
Y,2020,1,Saturday,October,110.0,57.0,26.0,10,1045482,191341,0,30480.000000000004
N,2020,1,Thursday,October,140.0,61.0,40.0,1,992550,228633,0,67500.0
N,2020,0,Tuesday,October,165.0,55.0,44.0,5,1018597,241800,0,85440.0
Y,2020,1,Friday,October,195.0,6.0,24.0,1,1014368,255179,0,55860.0
N,2020,1,Saturday,October,190.0,59.0,27.0,1,1012344,254967,1,55260.0
N,2020,1,Thursday,October,0.0,511.0,0.0,1,1003717,243007,0,61860.00000000001
Y,2020,1,Sunday,November,160.0,57.0,38.0,5,1032338,221354,0,45600.0
N,2020,1,Saturday,October,140.0,58.0,22.0,42,1047391,212107,0,21540.0
N,2020,1,Saturday,October,150.0,58.0,22.0,42,1047391,212107,0,21540.0
Y,2020,1,Saturday,October,140.0,58.0,22.0,42,1047391,212107,0,21540.0
N,2020,1,Saturday,October,180.0,57.0,21.0,42,1047391,212107,0,21540.0
N,2020,1,Friday,October,180.0,51.0,0.0,2,1007725,234534,0,83760.0
