YEAR,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_BORO_NAME,SECONDS
2020,Based on Radio Run,POM,1,LARCENY,12,Y,Y,N,Y,N,Y,N,Y,Y,Y,50,MALE,BLACK,5.9,170,MED,BRO,BLK,1005888,190412,BROOKLYN,76860.0
2020,Based on Radio Run,POM,1,Other,12,Y,Y,Y,Y,Y,Y,N,(,Y,Y,47,FEMALE,BLACK,5.9,110,MED,BRO,BLK,946729,170017,STATEN ISL,51660.0
2020,Based on C/W on Scene,POM,1,Other,14,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,15,MALE,BLACK,5.6,140,MED,BRO,BLK,1000949,180024,BROOKLYN,51660.0
2020,Based on Radio Run,POM,1,ASSAULT,8,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,23,MALE,BLACK,5.1,150,THN,BRO,BLK,960665,161488,STATEN ISL,84120.0
2020,Based on Radio Run,POM,1,Other,4,Y,Y,N,N,N,Y,N,Y,Y,Y,19,MALE,ASIAN/PAC.ISL,5.8,160,MED,BRO,Other,1032926,195834,QUEENS,3000.0
2020,Based on Radio Run,POM,1,Other,4,Y,Y,N,N,N,Y,Y,Y,Y,Y,21,MALE,BLACK HISPANIC,5.6,150,MED,BRO,BLK,1032926,195834,QUEENS,3000.0
2020,Based on Radio Run,POM,1,LARCENY,10,Y,Y,N,Y,N,Y,N,Y,Y,Y,13,FEMALE,BLACK,5.5,130,THN,BRO,BLK,939288,156201,STATEN ISL,65280.00000000001
2020,Based on Radio Run,POM,1,LARCENY,10,Y,Y,N,Y,N,Y,N,Y,Y,Y,13,FEMALE,BLACK,5.5,200,Other,BRO,BLK,939288,156201,STATEN ISL,65280.00000000001
2020,Based on Radio Run,POM,10,Other,16,Y,Y,N,N,N,Y,N,Y,Y,Y,40,MALE,BLACK HISPANIC,6.3,230,MED,BRO,Other,999633,190252,BROOKLYN,55320.0
2020,Based on Radio Run,POM,4,Other,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,14,MALE,BLACK,5.3,150,THN,BRO,BLK,939398,170645,STATEN ISL,46440.0
2020,Based on Radio Run,POM,5,LARCENY,5,Y,Y,N,N,Y,Y,N,Y,Y,Y,33,MALE,WHITE HISPANIC,5.6,150,THN,BRO,BLK,986554,216067,MANHATTAN,54600.0
2020,Based on Radio Run,POM,1,ROBBERY,9,Y,Y,N,N,Y,Y,N,Y,Y,Y,43,MALE,BLACK,5.6,180,MED,BRO,BLK,989860,222036,MANHATTAN,6180.0
2020,Based on Radio Run,POM,1,LARCENY,2,N,Y,N,N,N,Y,N,Y,Y,Y,37,MALE,MIDDLE EASTERN/SOUTHWEST,5.8,190,MED,BRO,Other,981381,173116,BROOKLYN,44820.0
2020,Based on Radio Run,POM,1,LARCENY,25,Y,Y,N,N,N,Y,N,Y,Y,Y,42,MALE,WHITE HISPANIC,5.1,190,THN,BRO,BLK,983055,173693,BROOKLYN,49860.0
2020,Based on Radio Run,POM,3,Other,25,Y,Y,N,Y,N,Y,N,Y,Y,Y,27,MALE,WHITE HISPANIC,5.9,185,MED,BRO,BLK,1016540,210379,QUEENS,48600.0
2020,Based on Radio Run,POM,1,LARCENY,25,Y,Y,N,N,N,Y,N,Y,Y,Y,45,MALE,WHITE HISPANIC,5.8,150,MED,BRO,BLK,983055,173693,BROOKLYN,49860.0
2020,Based on Radio Run,POM,1,LARCENY,8,Y,Y,N,N,N,Y,N,Y,Y,Y,23,MALE,WHITE HISPANIC,5.1,170,MED,BRO,BLK,981036,172539,BROOKLYN,44760.0
2020,Based on Radio Run,POM,5,Other,25,Y,Y,N,Y,N,Y,N,Y,Y,Y,24,MALE,WHITE HISPANIC,5.8,200,MED,BRO,BLK,1016540,210379,QUEENS,48600.0
2020,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,N,N,Y,Y,N,Y,Y,Y,20,MALE,BLACK,5.7,140,THN,BRO,BLK,1012345,236721,BRONX,79080.0
2020,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,N,N,Y,Y,Y,Y,Y,Y,17,MALE,WHITE HISPANIC,5.8,175,THN,BRO,BLK,1012345,236721,BRONX,79080.0
2020,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,N,N,Y,Y,N,(,Y,Y,18,MALE,BLACK,6.1,200,MED,BLK,BLK,1012345,236721,BRONX,79080.0
2020,Based on Radio Run,POM,2,LARCENY,4,Y,Y,N,Y,N,Y,Y,Y,Y,Y,20,MALE,BLACK,5.1,210,MED,BRO,Other,990921,149183,BROOKLYN,21240.0
2020,Based on Radio Run,Other,1,ROBBERY,10,Y,N,N,Y,N,Y,N,Y,Y,Y,20,MALE,BLACK,5.5,8,THN,BRO,BLK,996577,178214,BROOKLYN,73740.0
2020,Based on Radio Run,POM,1,ROBBERY,10,Y,N,N,Y,N,Y,N,Y,Y,Y,20,MALE,BLACK,5.5,150,THN,BRO,BLK,996577,178214,BROOKLYN,73740.0
2020,Based on Radio Run,POM,1,Other,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,21,FEMALE,BLACK,5.5,110,THN,BRO,BLK,1007206,178212,BROOKLYN,2280.0
2020,Based on Radio Run,POM,1,LARCENY,7,Y,Y,N,Y,N,Y,N,Y,Y,Y,24,MALE,BLACK,5.8,150,THN,BRO,BLK,1013876,173486,BROOKLYN,7620.000000000001
2020,Based on Radio Run,POM,2,Other,15,Y,Y,N,Y,N,Y,N,Y,Y,Y,66,MALE,BLACK,5.9,175,MED,BRO,Other,998229,177379,BROOKLYN,19800.0
2020,Based on Radio Run,POM,1,LARCENY,12,Y,Y,N,N,N,Y,Y,Y,Y,Y,27,MALE,MIDDLE EASTERN/SOUTHWEST,5.1,150,THN,BRO,BLK,980468,165613,BROOKLYN,8940.0
2020,Based on C/W on Scene,POM,5,LARCENY,4,Y,Y,N,Y,Y,Y,N,Y,Y,Y,23,MALE,WHITE HISPANIC,5.7,160,THN,BRO,Other,1011612,253618,BRONX,13380.0
2020,Based on C/W on Scene,POM,5,LARCENY,4,Y,Y,N,Y,Y,Y,N,Y,Y,Y,24,MALE,BLACK,6,180,THN,BRO,BLK,1011612,253618,BRONX,13380.0
2020,Based on Radio Run,POM,1,ASSAULT,5,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,60,MALE,WHITE,6.2,220,THN,BLU,Other,992270,150997,BROOKLYN,64200.00000000001
2020,Based on Radio Run,Other,1,Other,5,Y,Y,N,Y,N,Y,N,Y,Y,Y,41,FEMALE,WHITE,5.9,150,MED,BRO,BLN,939393,137466,STATEN ISL,83940.0
2020,Based on Radio Run,POM,2,ROBBERY,11,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,36,MALE,BLACK,5.9,170,MED,BRO,BLK,986286,207906,MANHATTAN,64980.00000000001
2020,Based on Radio Run,POM,1,LARCENY,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,28,MALE,WHITE HISPANIC,5.1,165,THN,BRO,Other,1007981,244635,BRONX,10260.0
2020,Based on Radio Run,POM,1,Other,3,Y,Y,N,Y,N,Y,Y,Y,Y,Y,31,MALE,BLACK,6.1,180,THN,BRO,BLK,1021895,259481,BRONX,28620.0
2020,Based on Radio Run,POM,1,LARCENY,10,Y,Y,N,Y,N,Y,N,Y,Y,Y,22,FEMALE,WHITE,5.8,120,THN,Other,BLN,1008870,261815,BRONX,34680.0
2020,Based on Radio Run,POM,1,Other,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,67,MALE,WHITE,5.1,165,MED,Other,Other,999241,213572,QUEENS,52800.0
2020,Based on Radio Run,POM,1,Other,2,Y,Y,N,N,Y,Y,N,Y,Y,Y,16,MALE,BLACK HISPANIC,5.6,130,THN,BRO,BLK,998071,228162,MANHATTAN,64380.00000000001
2020,Based on Radio Run,POF,5,ROBBERY,1,Y,Y,N,Y,N,N,N,Y,Y,Y,45,MALE,BLACK,5.11,250,MED,BRO,Other,1000579,231031,MANHATTAN,83280.0
2020,Based on Radio Run,POM,1,BURGLARY,18,Y,Y,N,N,N,Y,N,Y,Y,Y,42,MALE,BLACK HISPANIC,5.9,180,MED,BRO,BLK,1004330,255099,MANHATTAN,79740.0
2020,Based on Radio Run,POF,1,LARCENY,15,Y,Y,N,Y,N,Y,N,Y,Y,Y,27,MALE,WHITE HISPANIC,6,200,MED,BLK,Other,944691,163434,STATEN ISL,82680.0
2020,Based on Radio Run,POF,1,ASSAULT,6,Y,Y,N,Y,N,Y,N,Y,Y,Y,22,MALE,WHITE HISPANIC,5.8,200,Other,BLK,BLK,977458,165319,BROOKLYN,5400.0
2020,Based on Radio Run,POF,1,Other,38,Y,N,Y,Y,Y,Y,N,(,Y,Y,23,MALE,BLACK,6,180,THN,BRO,BLK,958716,162402,STATEN ISL,44820.0
2020,Based on Radio Run,POM,1,LARCENY,22,Y,Y,N,N,N,Y,N,Y,Y,Y,44,MALE,BLACK HISPANIC,5.11,220,MED,BRO,BLK,984262,200870,MANHATTAN,74640.0
2020,Based on Radio Run,POM,1,Other,5,Y,Y,N,Y,Y,Y,N,Y,Y,Y,65,MALE,BLACK,5.5,150,THN,BRO,BLK,990270,207270,MANHATTAN,30300.000000000004
2020,Based on Radio Run,POM,1,LARCENY,10,Y,Y,N,Y,N,Y,N,Y,Y,Y,30,MALE,WHITE,5.7,170,THN,Other,BLK,1008870,261815,BRONX,34680.0
2020,Based on Radio Run,Other,1,Other,5,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,42,MALE,BLACK,5.9,200,MED,BRO,BLK,1004455,181446,BROOKLYN,71700.0
2020,Based on Radio Run,POM,1,LARCENY,10,Y,Y,N,N,N,Y,N,Y,Y,Y,51,MALE,BLACK,6.1,240,MED,BRO,Other,984694,202627,MANHATTAN,53820.0
2020,Based on Radio Run,POM,5,ROBBERY,17,Y,Y,N,N,Y,Y,Y,Y,Y,Y,17,MALE,BLACK,6,140,THN,BLK,BLK,986244,209939,MANHATTAN,13020.0
2020,Based on Radio Run,POM,5,ROBBERY,17,Y,Y,N,N,Y,Y,Y,Y,Y,Y,15,MALE,BLACK,6.3,170,THN,BRO,BLK,986244,209939,MANHATTAN,13020.0
2020,Based on Radio Run,POM,5,ROBBERY,17,Y,Y,N,N,Y,Y,Y,Y,Y,Y,17,MALE,BLACK,5.8,150,THN,BRO,BLK,986244,209939,MANHATTAN,13020.0
2020,Based on Radio Run,POM,5,ROBBERY,17,Y,Y,N,N,Y,Y,N,Y,Y,Y,15,MALE,BLACK,5.5,125,THN,BRO,BLK,986244,209939,MANHATTAN,13020.0
2020,Based on Radio Run,POM,1,Other,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,16,MALE,BLACK,5.5,120,THN,BLK,BLK,994114,173282,BROOKLYN,72300.0
2020,Based on Radio Run,POM,1,Other,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,15,MALE,BLACK,5.5,120,THN,BLK,BLK,994114,173282,BROOKLYN,72300.0
2020,Based on Radio Run,POM,1,LARCENY,1,Y,Y,N,N,N,Y,N,Y,Y,Y,49,FEMALE,BLACK,5.7,160,MED,BRO,BLK,984579,202693,MANHATTAN,53820.0
2020,Based on Radio Run,POM,1,ROBBERY,6,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,17,MALE,ASIAN/PAC.ISL,5.1,150,THN,BRO,BLK,1031780,215536,QUEENS,79860.0
2020,Based on Radio Run,POM,1,ROBBERY,6,Y,Y,N,Y,Y,Y,N,Y,Y,Y,18,MALE,ASIAN/PAC.ISL,5.6,120,THN,BRO,BLK,1031780,215536,QUEENS,79860.0
2020,Based on Radio Run,Other,1,ASSAULT,5,Y,Y,N,Y,Y,Y,N,Y,Y,Y,38,MALE,BLACK,5.9,150,THN,BRO,BLK,1002250,173102,BROOKLYN,63000.00000000001
2020,Based on C/W on Scene,POF,1,ASSAULT,5,Y,Y,N,Y,Y,Y,N,Y,Y,Y,42,MALE,BLACK,5.1,170,THN,BLK,BLK,1005010,183909,BROOKLYN,83580.0
2020,Based on Radio Run,POM,1,ROBBERY,5,Y,Y,N,N,Y,Y,N,Y,Y,Y,18,MALE,BLACK,5.9,130,MED,BRO,BLK,1053843,203792,QUEENS,61140.00000000001
2020,Based on Radio Run,POM,1,ROBBERY,5,Y,Y,N,N,Y,Y,N,Y,Y,Y,19,MALE,BLACK,5.8,120,THN,BRO,BLK,1053843,203792,QUEENS,61140.00000000001
2020,Based on C/W on Scene,Other,1,BURGLARY,5,Y,Y,N,Y,Y,Y,N,Y,Y,Y,21,MALE,WHITE HISPANIC,5.5,130,THN,BRO,BLN,1016056,212071,QUEENS,52800.0
2020,Based on Radio Run,POM,5,LARCENY,10,Y,N,N,Y,Y,N,N,(,Y,Y,35,MALE,BLACK,6.2,140,THN,BRO,Other,1020292,240355,BRONX,44100.0
2020,Based on Radio Run,POM,1,Other,5,Y,Y,N,Y,Y,Y,N,Y,Y,Y,25,MALE,BLACK,5.1,150,THN,BRO,BLK,1024157,257845,BRONX,72000.0
2020,Based on Radio Run,POM,1,BURGLARY,6,Y,Y,N,Y,Y,Y,N,Y,Y,Y,26,MALE,BLACK,5.8,190,THN,BRO,BLK,993811,189478,BROOKLYN,59280.00000000001
2020,Based on Radio Run,POM,1,LARCENY,1,N,Y,N,Y,Y,Y,N,Y,Y,Y,25,MALE,WHITE HISPANIC,5.7,200,MED,BLK,BLK,981005,197131,MANHATTAN,79800.0
2020,Based on Radio Run,POM,5,ROBBERY,10,Y,Y,N,Y,Y,Y,N,(,Y,Y,29,MALE,BLACK,5.11,300,Other,BRO,BLK,982504,202521,MANHATTAN,3300.0
2020,Based on Radio Run,POM,1,Other,23,N,Y,N,Y,Y,Y,N,Y,Y,Y,16,MALE,BLACK,5.7,165,THN,BRO,BLK,1042860,154729,QUEENS,5460.0
2020,Based on Radio Run,POM,1,ASSAULT,4,Y,Y,N,Y,Y,Y,N,Y,Y,Y,23,MALE,WHITE HISPANIC,5.7,128,THN,BRO,BLK,986026,207050,MANHATTAN,67440.0
2020,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,N,N,Y,Y,N,Y,Y,Y,32,MALE,WHITE,5.8,150,THN,BRO,Other,986384,157177,BROOKLYN,51600.0
2020,Based on C/W on Scene,POM,1,ASSAULT,6,Y,Y,N,Y,N,Y,N,Y,Y,Y,33,FEMALE,BLACK,5.8,265,Other,BRO,Other,1001591,232724,MANHATTAN,7200.0
2020,Based on Radio Run,POM,3,LARCENY,3,Y,Y,N,Y,N,Y,N,Y,Y,Y,34,MALE,BLACK,5.1,190,MED,BRO,BLK,987808,199520,MANHATTAN,60240.00000000001
2020,Based on Radio Run,POM,2,LARCENY,12,Y,Y,N,Y,N,Y,N,(,Y,Y,30,FEMALE,WHITE HISPANIC,5.7,160,MED,BRO,Other,987238,198980,MANHATTAN,55500.0
2020,Based on Radio Run,POM,1,Other,5,Y,Y,N,N,Y,Y,Y,Y,Y,Y,15,MALE,BLACK,5.5,150,THN,BLK,BLK,1026729,256481,BRONX,72000.0
2020,Based on Self Initiated,POF,1,Other,3,Y,N,N,N,Y,Y,N,Y,Y,Y,19,MALE,BLACK,5.9,140,THN,BRO,BLK,1008793,178233,BROOKLYN,46620.0
2020,Based on Self Initiated,POF,2,BURGLARY,1,N,Y,N,Y,N,N,N,Y,Y,Y,29,MALE,BLACK,5.8,150,MED,BRO,BLK,1004173,183540,BROOKLYN,33360.0
2020,Based on Radio Run,POM,1,Other,150,Y,Y,N,Y,Y,Y,N,(,Y,Y,14,FEMALE,BLACK,5.2,120,THN,BRO,BLK,990680,184868,BROOKLYN,9900.0
2020,Based on Radio Run,POM,1,LARCENY,3,N,Y,N,Y,Y,Y,Y,Y,Y,Y,39,MALE,WHITE HISPANIC,5.11,150,THN,BLU,Other,987916,189570,BROOKLYN,66180.0
2020,Based on Radio Run,POM,1,Other,5,Y,N,N,Y,Y,Y,N,Y,Y,Y,33,MALE,WHITE,5.8,140,MED,BRO,BLK,984046,207538,MANHATTAN,17220.0
2020,Based on Radio Run,POM,5,BURGLARY,30,Y,Y,N,Y,Y,Y,N,Y,Y,Y,44,MALE,WHITE,5.11,216,MED,BRO,BLK,1000098,240402,MANHATTAN,75600.0
2020,Based on Radio Run,POM,5,BURGLARY,30,Y,Y,N,Y,Y,Y,N,Y,Y,Y,48,MALE,WHITE HISPANIC,6,240,MED,BRO,BLK,1000098,240402,MANHATTAN,75600.0
2020,Based on Radio Run,POM,1,LARCENY,5,Y,Y,N,Y,N,Y,N,Y,Y,Y,41,MALE,BLACK HISPANIC,5.6,200,MED,BRO,Other,1010340,259064,BRONX,72060.0
2020,Based on Radio Run,POM,1,Other,5,Y,Y,N,N,N,Y,N,Y,Y,Y,30,MALE,WHITE HISPANIC,5.3,135,THN,BRO,BLK,1009824,196912,QUEENS,68580.0
2020,Based on Radio Run,POM,1,LARCENY,10,Y,N,N,Y,Y,Y,N,(,Y,Y,22,MALE,WHITE HISPANIC,5.8,200,Other,BRO,Other,938776,169942,STATEN ISL,82200.0
2020,Based on Radio Run,POF,1,ASSAULT,8,Y,Y,N,Y,Y,Y,N,Y,Y,Y,27,MALE,WHITE HISPANIC,5.9,170,MED,BRO,BLK,996240,236149,MANHATTAN,64800.00000000001
2020,Based on Radio Run,POM,3,LARCENY,6,Y,Y,N,Y,N,Y,N,Y,Y,Y,20,MALE,WHITE,5.5,140,THN,Other,Other,1023811,249139,BRONX,53040.0
2020,Based on Radio Run,POM,1,ROBBERY,5,Y,Y,N,N,Y,Y,N,Y,Y,Y,14,MALE,BLACK,5.6,120,THN,Other,BLK,985965,148041,BROOKLYN,60660.00000000001
2020,Based on Radio Run,Other,1,Other,10,Y,Y,N,N,Y,Y,N,Y,Y,Y,32,MALE,WHITE,6,160,THN,BRO,BLK,1026950,225016,QUEENS,72120.0
2020,Based on Self Initiated,POM,1,BURGLARY,4,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,31,MALE,BLACK,5.9,150,THN,BRO,Other,993636,198700,BROOKLYN,61200.00000000001
2020,Based on Radio Run,POM,1,ROBBERY,2,Y,Y,N,Y,Y,Y,N,Y,Y,Y,50,FEMALE,WHITE HISPANIC,5.6,180,Other,BRO,BLK,996485,176591,BROOKLYN,42960.0
2020,Based on Radio Run,POM,1,Other,15,Y,Y,N,N,Y,Y,Y,Y,Y,Y,30,MALE,BLACK,6,180,MED,BRO,BLK,1057539,185145,QUEENS,51540.0
2020,Based on C/W on Scene,POM,1,Other,17,Y,Y,N,N,Y,Y,N,Y,Y,Y,24,MALE,WHITE HISPANIC,5.7,140,THN,BRO,BLK,1041488,200817,QUEENS,78720.0
2020,Based on C/W on Scene,POM,1,Other,17,Y,Y,N,N,N,Y,N,Y,Y,Y,27,MALE,WHITE HISPANIC,5.8,200,Other,BRO,BLK,1041488,200817,QUEENS,78720.0
2020,Based on Self Initiated,POM,1,Other,40,Y,Y,N,N,Y,Y,N,Y,Y,Y,51,MALE,BLACK,5.1,250,MED,BRO,Other,1045904,192106,QUEENS,2700.0
2020,Based on Radio Run,POM,20,Other,20,Y,Y,N,Y,Y,Y,N,Y,Y,Y,60,MALE,WHITE,5.11,300,Other,BRO,BLK,962570,171581,STATEN ISL,60000.00000000001
2020,Based on Radio Run,POM,10,LARCENY,19,Y,Y,N,Y,N,Y,N,Y,Y,Y,19,MALE,BLACK,5.1,170,MED,BRO,BLK,950578,161307,STATEN ISL,11880.0
2020,Based on Radio Run,POM,1,Other,10,Y,Y,N,Y,N,Y,Y,Y,Y,Y,20,MALE,WHITE HISPANIC,6,170,THN,Other,BLK,983665,157770,BROOKLYN,79500.0
2020,Based on Self Initiated,POM,1,Other,1,Y,Y,N,N,Y,Y,Y,Y,Y,Y,19,MALE,BLACK,5.8,160,THN,BRO,BLK,1039394,196134,QUEENS,57360.0
2020,Based on Radio Run,POM,1,ROBBERY,6,Y,Y,N,N,Y,Y,N,Y,Y,Y,16,MALE,BLACK,5.11,170,THN,BRO,BLK,990935,167398,QUEENS,74340.0
2020,Based on C/W on Scene,POM,3,Other,5,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,17,MALE,WHITE HISPANIC,5.2,120,THN,BRO,BLK,998644,226118,MANHATTAN,49800.0
2020,Based on Radio Run,POF,1,BURGLARY,18,Y,Y,N,Y,N,Y,N,Y,Y,Y,43,MALE,BLACK,5.9,175,THN,BRO,Other,1039748,193038,QUEENS,9780.0
2020,Based on Radio Run,POM,1,Other,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,48,MALE,BLACK HISPANIC,5.1,180,MED,BRO,Other,1007155,250582,BRONX,80220.0
2020,Based on C/W on Scene,POM,1,ROBBERY,5,Y,Y,N,Y,Y,Y,N,Y,Y,Y,23,MALE,BLACK,5.8,150,THN,BRO,BLK,999040,185164,BROOKLYN,72300.0
2020,Based on Radio Run,POF,1,ASSAULT,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,25,MALE,BLACK,5.7,140,THN,BLK,BLK,1019246,197083,QUEENS,80820.0
2020,Based on Radio Run,POM,1,LARCENY,8,Y,Y,N,Y,N,Y,N,(,Y,Y,36,FEMALE,WHITE,5.1,180,THN,BRO,Other,1020921,253797,BRONX,66540.0
2020,Based on C/W on Scene,POM,1,Other,5,Y,Y,N,Y,N,Y,N,Y,Y,Y,38,MALE,WHITE,5.11,180,MED,BRO,Other,996307,154190,BROOKLYN,39000.0
2020,Based on Self Initiated,Other,1,ROBBERY,12,Y,Y,N,Y,Y,Y,N,Y,Y,Y,30,MALE,BLACK,5.1,190,MED,BRO,Other,987093,215184,MANHATTAN,49080.0
2020,Based on Radio Run,POM,2,Other,3,N,Y,N,Y,Y,N,N,(,Y,Y,34,MALE,BLACK,5.9,180,MED,BLK,BLK,1038188,192587,QUEENS,37500.0
2020,Based on Radio Run,POM,1,Other,10,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,44,MALE,BLACK,5.11,160,THN,BRO,BLK,1047958,182148,QUEENS,71400.0
2020,Based on Radio Run,POM,1,ASSAULT,18,Y,Y,N,Y,Y,Y,N,(,Y,Y,23,MALE,BLACK,5.8,170,THN,BRO,BLK,1000804,214247,QUEENS,38880.0
2020,Based on Radio Run,POM,1,ASSAULT,1,Y,Y,N,Y,N,Y,N,Y,Y,Y,27,MALE,WHITE HISPANIC,5.5,180,MED,BRO,Other,1032248,236133,BRONX,1800.0
2020,Based on C/W on Scene,POM,1,LARCENY,7,Y,Y,N,Y,N,Y,N,Y,Y,Y,41,MALE,BLACK HISPANIC,5.6,200,Other,BRO,BLK,1010648,259758,BRONX,70560.0
2020,Based on Radio Run,POM,1,ROBBERY,10,N,N,Y,Y,N,Y,N,(,Y,Y,16,MALE,WHITE HISPANIC,6.3,140,THN,Other,BLK,1000787,156064,BROOKLYN,57300.0
2020,Based on Radio Run,POM,1,ROBBERY,10,N,N,Y,Y,N,Y,N,(,Y,Y,17,MALE,WHITE HISPANIC,6.1,130,THN,BRO,BLK,1000744,155622,BROOKLYN,57540.0
2020,Based on Radio Run,POM,1,Other,5,Y,Y,N,Y,N,Y,N,Y,Y,Y,15,MALE,BLACK,5.5,150,THN,BRO,BLK,1004618,164150,BROOKLYN,23040.0
2020,Based on C/W on Scene,POM,2,LARCENY,10,Y,Y,N,Y,N,Y,N,Y,Y,Y,18,MALE,BLACK,5.6,135,THN,BRO,BLK,1012159,169979,BROOKLYN,7140.0
2020,Based on Radio Run,POM,3,ROBBERY,4,Y,Y,N,Y,Y,Y,Y,(,Y,Y,28,FEMALE,WHITE HISPANIC,5.1,120,THN,BRO,Other,1002088,247004,MANHATTAN,60300.00000000001
2020,Based on Radio Run,POM,1,LARCENY,7,Y,Y,N,N,N,Y,N,Y,Y,Y,35,MALE,MIDDLE EASTERN/SOUTHWEST,5.9,170,THN,BRO,BLK,1001187,155638,BROOKLYN,77160.0
2020,Based on Self Initiated,POM,1,ROBBERY,10,Y,Y,N,Y,Y,Y,N,Y,Y,Y,35,MALE,BLACK,6,240,Other,BRO,Other,999481,198031,BROOKLYN,71400.0
2020,Based on Radio Run,POM,1,BURGLARY,5,N,Y,N,Y,Y,Y,N,Y,Y,Y,27,MALE,BLACK,5.8,180,MED,BRO,BLK,998673,226174,MANHATTAN,40920.0
2020,Based on Radio Run,POM,1,BURGLARY,5,N,Y,N,Y,Y,Y,Y,Y,Y,Y,23,MALE,WHITE HISPANIC,5.8,130,THN,BRO,BLK,998673,226174,MANHATTAN,40920.0
2020,Based on C/W on Scene,POM,1,Other,4,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,15,MALE,WHITE HISPANIC,5.2,120,THN,BRO,BLK,990938,184771,BROOKLYN,9660.0
2020,Based on Radio Run,POM,1,LARCENY,10,Y,Y,N,Y,N,Y,N,Y,Y,Y,28,MALE,BLACK,6.1,190,THN,BRO,BLK,1056548,193245,QUEENS,46800.0
2020,Based on Radio Run,POM,1,BURGLARY,4,Y,Y,N,Y,Y,Y,N,Y,Y,Y,27,MALE,BLACK,5.9,160,Other,BRO,BLK,998295,226338,MANHATTAN,14400.0
2020,Based on Radio Run,POM,1,BURGLARY,10,Y,Y,N,N,Y,Y,N,Y,Y,Y,16,MALE,BLACK,5.4,100,THN,BLK,BLK,1011274,245242,BRONX,1500.0
2020,Based on Radio Run,POM,1,BURGLARY,5,Y,Y,N,N,Y,Y,N,Y,Y,Y,17,MALE,BLACK,5.1,170,THN,BRO,BLK,1011390,244859,BRONX,1500.0
2020,Based on Radio Run,POM,1,BURGLARY,10,Y,Y,N,N,Y,Y,N,Y,Y,Y,13,MALE,BLACK,5.8,160,THN,BRO,BLK,1011274,245242,BRONX,1500.0
2020,Based on Radio Run,POM,1,BURGLARY,10,Y,Y,N,N,Y,Y,N,Y,Y,Y,15,MALE,BLACK,6.2,150,THN,BRO,BLK,1011274,245242,BRONX,1500.0
2020,Based on Radio Run,POM,1,ROBBERY,2,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,BLACK,6,180,MED,BRO,BLK,1033374,212703,QUEENS,76620.0
2020,Based on Radio Run,Other,1,LARCENY,12,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,WHITE HISPANIC,5.9,150,MED,BRO,BLK,938426,137546,STATEN ISL,75120.0
2020,Based on Radio Run,Other,1,LARCENY,12,Y,Y,N,Y,N,Y,N,Y,Y,Y,15,MALE,BLACK,6,140,THN,BRO,BLK,938426,137546,STATEN ISL,75120.0
2020,Based on Radio Run,Other,1,LARCENY,10,Y,Y,N,Y,N,Y,N,Y,Y,Y,14,MALE,BLACK,5.4,120,THN,BRO,BLK,938426,137546,STATEN ISL,75240.0
2020,Based on Radio Run,Other,1,LARCENY,10,Y,Y,N,Y,N,Y,N,Y,Y,Y,15,MALE,BLACK HISPANIC,5.4,125,THN,BRO,BLK,938426,137546,STATEN ISL,75240.0
