YEAR,MONTH,DAY,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,WEAPON_FOUND_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_BORO_NAME,SECONDS
2020,July,Sunday,Based on C/W on Scene,Other,3,ASSAULT,15,Y,Y,N,N,Y,Y,Y,33.0,MALE,BLACK,58.0,165.0,Other,BRO,BLK,986230,198784,10002,MANHATTAN,5580.0
2020,June,Friday,Based on C/W on Scene,POM,1,Other,12,Y,N,N,Y,Y,N,N,33.0,MALE,BLACK,63.0,210.0,MED,BRO,BLK,985533,148929,11224,BROOKLYN,62520.00000000001
2020,July,Saturday,Based on Radio Run,POF,1,Other,5,Y,N,N,Y,Y,Y,N,13.0,FEMALE,BLACK,54.0,130.0,THN,BRO,BLK,988551,148875,11224,BROOKLYN,600.0
2020,July,Monday,Based on Radio Run,POM,1,ROBBERY,20,Y,N,N,Y,N,N,N,39.0,MALE,BLACK,64.0,250.0,Other,BRO,BLK,1042983,155164,(null),QUEENS,44100.0
2020,July,Thursday,Based on Radio Run,POM,30,Other,2,Y,Y,N,Y,Y,N,Y,44.0,MALE,BLACK,511.0,175.0,THN,Other,BLK,1006990,247661,10453,BRONX,71580.0
2020,July,Wednesday,Based on C/W on Scene,POM,0,ROBBERY,1,N,Y,N,Y,Y,Y,N,20.0,MALE,WHITE HISPANIC,57.0,130.0,THN,BRO,BLK,1013646,253325,10458,BRONX,68460.0
2020,July,Wednesday,Based on C/W on Scene,POM,0,ROBBERY,1,N,Y,N,Y,N,Y,N,19.0,MALE,Other,55.0,160.0,THN,BRO,BLK,1013646,253325,10458,BRONX,68460.0
2020,July,Tuesday,Based on Radio Run,POM,3,BURGLARY,5,Y,N,N,Y,N,N,N,19.0,MALE,WHITE HISPANIC,58.0,160.0,THN,BRO,BLK,994166,200892,11249,BROOKLYN,6480.0
2020,July,Monday,Based on C/W on Scene,POM,1,LARCENY,9,Y,N,N,Y,N,N,N,35.0,MALE,WHITE HISPANIC,59.0,230.0,MED,BRO,BLK,1016723,218851,11369,QUEENS,6780.0
2020,June,Monday,Based on Radio Run,POM,1,ROBBERY,5,Y,N,N,Y,N,N,N,16.0,FEMALE,BLACK,0.0,8.0,MED,BRO,BLK,995979,235865,10027,MANHATTAN,74460.0
2020,June,Sunday,Based on Radio Run,POM,1,ASSAULT,15,Y,Y,N,Y,Y,Y,N,20.0,MALE,BLACK,58.0,165.0,THN,BRO,BLK,1020589,237336,10473,BRONX,73200.0
2020,July,Sunday,Based on Radio Run,POM,2,Other,1,N,Y,N,Y,Y,Y,Y,20.0,MALE,BLACK,58.0,175.0,MED,BRO,BLK,1006486,241306,10456,BRONX,13200.0
2020,July,Tuesday,Based on Radio Run,POM,1,Other,2,Y,N,N,Y,Y,N,N,20.0,MALE,BLACK,51.0,140.0,THN,BRO,BLK,988341,149291,11224,BROOKLYN,48900.0
2020,June,Sunday,Based on Radio Run,POM,5,ASSAULT,2,Y,N,N,Y,N,N,N,24.0,MALE,BLACK,63.0,260.0,Other,BRO,BLK,994684,179450,11225,BROOKLYN,48720.0
2020,July,Friday,Based on Radio Run,POM,0,Other,15,Y,Y,N,Y,Y,Y,Y,40.0,MALE,WHITE HISPANIC,51.0,160.0,MED,BRO,BLK,991013,192226,11205,BROOKLYN,27300.0
2020,June,Friday,Based on Radio Run,POM,1,BURGLARY,10,Y,N,N,Y,N,N,N,45.0,MALE,WHITE HISPANIC,58.0,220.0,Other,BRO,Other,1011204,182794,11212,BROOKLYN,30600.000000000004
2020,June,Monday,Based on Radio Run,POM,0,Other,10,Y,N,N,Y,Y,Y,N,50.0,MALE,BLACK,57.0,200.0,MED,BRO,Other,1020296,182657,11208,BROOKLYN,32820.0
2020,June,Saturday,Based on Radio Run,POM,1,Other,2,Y,N,N,Y,N,N,N,18.0,FEMALE,BLACK,55.0,110.0,THN,BRO,BLK,1014354,183367,11207,BROOKLYN,46200.0
2020,June,Wednesday,Based on Radio Run,POM,1,Other,1,Y,N,N,Y,Y,N,N,70.0,MALE,BLACK,511.0,250.0,Other,BRO,BLK,1040051,155268,11692,QUEENS,50100.0
2020,July,Thursday,Based on Radio Run,POM,2,LARCENY,36,Y,N,N,Y,N,N,N,17.0,MALE,BLACK,511.0,160.0,THN,BRO,BLK,1046367,186986,(null),QUEENS,67200.0
2020,July,Thursday,Based on Radio Run,POM,2,LARCENY,36,Y,N,N,Y,N,N,N,17.0,MALE,BLACK,57.0,140.0,THN,BRO,BLK,1046367,186986,(null),QUEENS,67200.0
2020,July,Thursday,Based on Radio Run,POM,2,LARCENY,36,Y,N,N,Y,N,N,N,16.0,MALE,BLACK,55.0,140.0,THN,BRO,BLK,1046367,186986,(null),QUEENS,67200.0
2020,July,Friday,Based on Radio Run,POM,1,Other,10,Y,Y,N,Y,N,Y,N,19.0,MALE,BLACK,56.0,145.0,THN,BRO,BLK,935556,142546,10312,STATEN ISL & Other,10020.0
2020,July,Wednesday,Based on Self Initiated,Other,10,ROBBERY,5,Y,N,N,N,N,N,N,31.0,MALE,BLACK,55.0,145.0,THN,BRO,BLK,987533,205951,10003,MANHATTAN,0.0
2020,July,Wednesday,Based on Radio Run,POM,1,LARCENY,8,Y,Y,N,Y,Y,Y,N,50.0,MALE,BLACK,59.0,200.0,Other,BRO,BLK,998512,222639,10128,MANHATTAN,30360.000000000004
2020,July,Wednesday,Based on Self Initiated,POM,1,Other,15,Y,N,N,Y,N,N,N,30.0,MALE,BLACK,58.0,240.0,Other,Other,BLK,1022013,238266,10473,BRONX,76380.0
2020,July,Tuesday,Based on C/W on Scene,POM,1,LARCENY,5,Y,Y,N,Y,N,Y,N,28.0,MALE,BLACK,52.0,195.0,MED,BRO,BLK,1009960,250373,10453,BRONX,4380.0
2020,July,Sunday,Based on Radio Run,POM,1,Other,10,Y,N,N,Y,N,N,N,30.0,MALE,BLACK,62.0,240.0,Other,BRO,BLK,1029452,264311,10466,BRONX,54000.0
2020,May,Sunday,Based on C/W on Scene,Other,1,LARCENY,10,N,N,N,Y,N,N,N,35.0,FEMALE,BLACK,54.0,130.0,MED,BRO,BLK,1024554,248681,10461,BRONX,31560.000000000004
2020,June,Sunday,Based on C/W on Scene,POM,0,ASSAULT,7,Y,N,N,Y,N,N,N,0.0,MALE,BLACK,6.0,180.0,THN,BRO,BLK,997454,176710,11226,BROOKLYN,66300.0
2020,June,Tuesday,Based on Self Initiated,POM,1,Other,20,N,Y,Y,Y,N,Y,N,28.0,MALE,WHITE HISPANIC,57.0,140.0,MED,BRO,BLK,987886,180504,11215,BROOKLYN,32400.000000000004
2020,July,Friday,Based on Radio Run,POF,1,Other,2,Y,N,N,Y,Y,N,N,0.0,MALE,BLACK,61.0,180.0,THN,BRO,Other,998134,193308,11206,BROOKLYN,79620.0
2020,July,Tuesday,Based on Radio Run,POM,1,Other,13,Y,Y,N,Y,Y,Y,N,25.0,MALE,BLACK,62.0,200.0,THN,BRO,Other,1052435,160592,11691,QUEENS,73320.0
2020,July,Tuesday,Based on Radio Run,POM,0,Other,10,Y,N,N,Y,Y,N,N,27.0,MALE,BLACK,66.0,190.0,Other,BRO,BLK,1022355,216976,11369,QUEENS,37980.0
2020,July,Friday,Based on C/W on Scene,POF,1,LARCENY,5,Y,N,N,Y,Y,N,N,52.0,FEMALE,WHITE,5.0,120.0,THN,BRO,Other,963882,173882,10301,STATEN ISL & Other,35400.0
2020,April,Wednesday,Based on Radio Run,POM,1,LARCENY,8,Y,N,N,Y,N,Y,N,27.0,MALE,BLACK,51.0,165.0,MED,BRO,BLK,1010396,260252,10463,BRONX,70380.0
2020,June,Monday,Based on Radio Run,POM,12,BURGLARY,8,Y,N,N,Y,N,N,N,38.0,FEMALE,WHITE HISPANIC,57.0,150.0,MED,BRO,BLK,1012483,261098,10463,BRONX,72480.0
2020,July,Tuesday,Based on Radio Run,POM,0,LARCENY,3,Y,N,N,Y,N,N,N,31.0,MALE,WHITE,59.0,170.0,THN,BLU,Other,998997,167631,11210,BROOKLYN,30600.000000000004
2020,July,Thursday,Based on C/W on Scene,POM,0,Other,11,Y,Y,N,Y,Y,Y,N,63.0,MALE,BLACK,63.0,280.0,Other,BLK,Other,1050313,195057,11412,QUEENS,51480.0
2020,July,Wednesday,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,N,Y,Y,Y,Y,52.0,MALE,BLACK,57.0,200.0,Other,BRO,Other,995729,221628,10075,MANHATTAN,29700.000000000004
2020,July,Wednesday,Based on Radio Run,POM,3,Other,1,Y,N,N,Y,Y,N,N,18.0,MALE,BLACK,51.0,140.0,THN,BLK,BLK,993541,229959,10025,MANHATTAN,68100.0
2020,June,Friday,Based on C/W on Scene,POM,1,LARCENY,6,Y,N,N,Y,N,N,N,0.0,MALE,WHITE HISPANIC,58.0,150.0,MED,BRO,BLK,1026314,237703,10473,BRONX,65880.0
2020,July,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,N,Y,N,N,N,59.0,MALE,BLACK,511.0,170.0,THN,BRO,BLK,1006602,172543,11236,BROOKLYN,44700.0
2020,July,Sunday,Based on Radio Run,POM,2,Other,10,Y,N,N,Y,Y,Y,N,19.0,MALE,BLACK,58.0,150.0,THN,BRO,Other,1006222,170109,11234,BROOKLYN,69600.0
2020,July,Sunday,Based on Radio Run,POM,2,Other,10,Y,N,N,Y,Y,Y,N,19.0,MALE,BLACK,6.0,140.0,MED,BRO,BLK,1006222,170109,11234,BROOKLYN,69600.0
2020,May,Monday,Based on Radio Run,POM,1,Other,1,Y,N,Y,Y,Y,N,N,37.0,MALE,BLACK,58.0,210.0,Other,BRO,BLK,996470,172109,11226,BROOKLYN,47220.0
2020,July,Wednesday,Based on Radio Run,POM,0,LARCENY,50,Y,N,N,Y,Y,N,N,46.0,MALE,ASIAN/PAC.ISL,59.0,165.0,MED,BRO,BLK,1038558,200559,11432,QUEENS,63000.00000000001
2020,July,Wednesday,Based on Radio Run,POM,0,LARCENY,50,Y,N,N,Y,N,N,N,44.0,MALE,ASIAN/PAC.ISL,54.0,140.0,THN,BRO,BLK,1038558,200559,11432,QUEENS,63000.00000000001
2020,July,Wednesday,Based on C/W on Scene,POM,22,Other,10,Y,N,N,Y,N,N,N,35.0,MALE,BLACK,57.0,200.0,MED,BRO,BLK,987448,200636,10002,MANHATTAN,11640.0
2020,June,Sunday,Based on Radio Run,POM,1,Other,5,Y,N,N,Y,N,N,N,35.0,MALE,BLACK,51.0,145.0,THN,BRO,BLK,1004325,174113,11203,BROOKLYN,4380.0
2020,July,Wednesday,Based on Radio Run,POM,1,LARCENY,10,Y,N,N,Y,N,N,N,55.0,MALE,BLACK,62.0,180.0,THN,BRO,Other,938361,168951,10303,STATEN ISL & Other,4560.0
2020,June,Friday,Based on Radio Run,POM,0,LARCENY,5,Y,N,N,Y,N,N,N,28.0,MALE,BLACK,6.0,200.0,MED,BRO,BLK,980961,197058,(null),MANHATTAN,2640.0
2020,June,Sunday,Based on Radio Run,POM,1,Other,6,Y,Y,N,Y,Y,Y,Y,37.0,MALE,BLACK HISPANIC,57.0,220.0,MED,BRO,BLK,1039534,156245,11692,QUEENS,71640.0
2020,July,Wednesday,Based on C/W on Scene,POM,1,BURGLARY,5,Y,Y,N,Y,N,Y,N,33.0,MALE,WHITE HISPANIC,51.0,165.0,MED,BLK,BLK,987308,202102,10002,MANHATTAN,24600.0
2020,July,Wednesday,Based on Radio Run,POM,0,Other,17,N,N,N,Y,N,N,N,49.0,MALE,ASIAN/PAC.ISL,54.0,125.0,THN,BRO,BLK,986494,200209,10002,MANHATTAN,70980.0
2020,June,Saturday,Based on C/W on Scene,POM,1,Other,15,Y,N,N,Y,Y,N,N,38.0,MALE,WHITE,58.0,175.0,MED,BRO,BLK,987452,216761,10036,MANHATTAN,3600.0
2020,June,Monday,Based on Radio Run,Other,1,BURGLARY,20,Y,N,N,Y,N,N,N,33.0,MALE,WHITE HISPANIC,59.0,160.0,MED,BRO,BLK,987013,217264,10019,MANHATTAN,64980.00000000001
2020,July,Wednesday,Based on Radio Run,POM,0,ASSAULT,16,Y,Y,N,Y,N,N,N,0.0,MALE,WHITE HISPANIC,0.0,0.0,Other,Other,Other,1003693,238130,10451,BRONX,63720.00000000001
2020,July,Thursday,Based on Radio Run,POF,1,Other,3,Y,Y,N,Y,N,Y,N,18.0,MALE,BLACK,57.0,190.0,MED,BRO,BLK,1043765,155061,11692,QUEENS,57600.0
2020,July,Thursday,Based on Radio Run,POF,1,Other,3,Y,Y,N,Y,N,Y,N,18.0,MALE,BLACK,56.0,130.0,MED,BRO,BLK,1043765,155061,11692,QUEENS,57720.0
2020,July,Thursday,Based on C/W on Scene,POM,0,ROBBERY,2,Y,N,N,Y,N,N,N,31.0,MALE,WHITE HISPANIC,51.0,180.0,MED,BRO,BLK,988422,206092,10003,MANHATTAN,61920.00000000001
2020,June,Friday,Based on Radio Run,POM,1,Other,1,Y,N,N,Y,Y,N,N,0.0,MALE,WHITE HISPANIC,62.0,225.0,Other,BRO,BLK,1015868,188046,11208,BROOKLYN,62880.00000000001
2020,July,Wednesday,Based on Self Initiated,POM,5,BURGLARY,35,Y,N,N,Y,Y,N,N,43.0,MALE,WHITE,51.0,180.0,THN,Other,Other,1016736,179674,11207,BROOKLYN,2100.0
2020,July,Wednesday,Based on Self Initiated,POM,5,BURGLARY,35,Y,N,N,Y,N,N,N,33.0,FEMALE,BLACK,54.0,150.0,MED,Other,BLK,1016736,179674,11207,BROOKLYN,2100.0
2020,July,Wednesday,Based on Self Initiated,POM,5,BURGLARY,35,Y,N,N,Y,N,N,N,54.0,MALE,WHITE,59.0,175.0,MED,Other,Other,1016736,179674,11207,BROOKLYN,2100.0
2020,June,Thursday,Based on Radio Run,POM,2,Other,7,Y,N,N,Y,Y,N,N,35.0,MALE,BLACK,51.0,175.0,THN,BRO,Other,1005913,185619,11233,BROOKLYN,75780.0
2020,July,Friday,Based on Self Initiated,POM,1,Other,2,Y,N,N,Y,Y,N,N,0.0,MALE,BLACK HISPANIC,0.0,0.0,THN,BRO,BLK,1015069,237227,10474,BRONX,5940.0
2020,July,Wednesday,Based on Radio Run,POM,1,Other,7,Y,N,N,Y,Y,N,N,44.0,MALE,BLACK HISPANIC,6.0,185.0,MED,BRO,BLK,1022682,253190,10469,BRONX,63300.00000000001
2020,July,Friday,Based on Radio Run,POM,1,ASSAULT,5,Y,Y,N,Y,N,Y,N,36.0,Other,BLACK,61.0,180.0,Other,BRO,BLK,997598,181677,11225,BROOKLYN,60180.00000000001
2020,July,Wednesday,Based on Radio Run,POM,1,LARCENY,6,Y,N,N,Y,N,N,N,40.0,MALE,BLACK,51.0,165.0,THN,BRO,BLK,983107,186412,11231,BROOKLYN,73860.0
2020,July,Friday,Based on Radio Run,POM,1,Other,42,Y,Y,N,Y,Y,Y,N,30.0,MALE,BLACK,59.0,108.0,THN,BRO,BLK,983750,210106,10011,MANHATTAN,56400.0
2020,June,Thursday,Based on C/W on Scene,POM,5,LARCENY,10,Y,N,N,Y,N,N,N,37.0,FEMALE,BLACK,53.0,200.0,Other,BRO,BLK,1016908,179574,11207,BROOKLYN,69600.0
2020,July,Friday,Based on C/W on Scene,POM,1,Other,5,Y,N,N,Y,Y,Y,N,18.0,MALE,WHITE HISPANIC,62.0,180.0,Other,BLK,BLK,1014401,254736,10458,BRONX,9120.0
2020,July,Saturday,Based on Radio Run,POF,1,ROBBERY,1,Y,Y,N,Y,Y,Y,N,21.0,MALE,BLACK,6.0,160.0,THN,BRO,BLK,1005577,188806,11233,BROOKLYN,81060.0
2020,July,Sunday,Based on Self Initiated,POM,0,ASSAULT,14,Y,Y,N,Y,Y,Y,Y,21.0,MALE,BLACK,51.0,150.0,THN,BRO,BLK,1037487,194526,(null),QUEENS,31800.000000000004
2020,July,Saturday,Based on Radio Run,POM,1,BURGLARY,20,Y,Y,N,Y,Y,Y,N,27.0,MALE,BLACK,6.0,150.0,THN,BLK,BLK,1013049,253439,10458,BRONX,22320.0
2020,July,Wednesday,Based on Radio Run,POF,1,BURGLARY,15,N,Y,N,Y,Y,Y,N,51.0,FEMALE,BLACK,54.0,95.0,THN,BRO,BLK,1004367,187285,11233,BROOKLYN,4440.0
2020,July,Saturday,Based on Radio Run,POF,1,LARCENY,2,Y,N,N,Y,Y,Y,N,50.0,MALE,BLACK,58.0,230.0,Other,BRO,Other,1004221,191604,11221,BROOKLYN,65040.00000000001
2020,July,Sunday,Based on C/W on Scene,POM,0,Other,5,Y,N,N,Y,N,N,N,0.0,MALE,WHITE,0.0,0.0,MED,BLK,BLK,990651,188703,(null),BROOKLYN,62100.00000000001
2020,July,Sunday,Based on C/W on Scene,POM,3,Other,15,Y,N,N,Y,N,N,N,36.0,MALE,WHITE HISPANIC,51.0,215.0,MED,BRO,Other,962184,164017,10304,STATEN ISL & Other,63000.00000000001
2020,July,Monday,Based on Radio Run,POF,1,Other,6,Y,Y,N,Y,N,Y,Y,71.0,MALE,WHITE HISPANIC,59.0,180.0,MED,BRO,BLK,1010677,241911,10456,BRONX,7200.0
2020,June,Sunday,Based on Radio Run,Other,0,Other,15,Y,Y,N,Y,Y,Y,Y,38.0,MALE,BLACK,51.0,150.0,THN,BRO,BLK,1004591,233721,10454,BRONX,6180.0
2020,July,Monday,Based on Radio Run,POM,5,LARCENY,5,Y,Y,N,Y,Y,Y,N,26.0,MALE,BLACK,0.0,0.0,MED,BLK,BLK,1012537,253108,10468,BRONX,46800.0
2020,July,Tuesday,Based on Self Initiated,Other,1,Other,2,Y,N,N,Y,Y,Y,Y,15.0,MALE,BLACK HISPANIC,56.0,135.0,THN,BRO,BLK,1014172,255322,10458,BRONX,73800.0
2020,June,Wednesday,Based on Radio Run,POM,0,Other,8,Y,N,N,Y,Y,N,N,23.0,MALE,Other,57.0,165.0,THN,BRO,Other,1020429,212242,11372,QUEENS,71820.0
2020,July,Thursday,Based on Radio Run,POM,0,Other,15,Y,N,N,Y,Y,N,N,26.0,MALE,WHITE HISPANIC,62.0,220.0,Other,BRO,Other,983392,158818,(null),BROOKLYN,58860.00000000001
2020,July,Friday,Based on Radio Run,POF,1,Other,20,Y,Y,N,Y,N,Y,N,36.0,MALE,WHITE,511.0,150.0,THN,BRO,Other,983522,203784,10012,MANHATTAN,32880.0
2020,June,Monday,Based on Radio Run,POM,1,Other,5,N,N,N,Y,N,N,N,20.0,FEMALE,BLACK,56.0,120.0,THN,BLK,Other,983985,205857,10011,MANHATTAN,16800.0
2020,July,Sunday,Based on Radio Run,POM,2,Other,1,N,N,N,Y,Y,Y,Y,20.0,MALE,BLACK HISPANIC,62.0,170.0,THN,BRO,BLK,1006749,241204,10456,BRONX,13200.0
2020,July,Tuesday,Based on C/W on Scene,POM,1,ASSAULT,4,Y,Y,N,Y,N,Y,N,41.0,FEMALE,BLACK,56.0,135.0,THN,BLK,BLK,1019682,259122,10467,BRONX,48300.0
2020,July,Saturday,Based on Radio Run,POF,0,Other,13,Y,N,N,Y,Y,Y,N,55.0,MALE,BLACK,59.0,230.0,MED,BRO,Other,1004776,240946,(null),BRONX,81600.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,29.0,MALE,WHITE HISPANIC,54.0,150.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,32.0,FEMALE,WHITE HISPANIC,53.0,155.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,34.0,FEMALE,WHITE HISPANIC,54.0,125.0,THN,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,30.0,FEMALE,WHITE HISPANIC,53.0,145.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,28.0,MALE,WHITE HISPANIC,55.0,150.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,32.0,MALE,WHITE HISPANIC,55.0,150.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,34.0,FEMALE,WHITE HISPANIC,53.0,125.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,38.0,MALE,WHITE HISPANIC,55.0,155.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,28.0,MALE,WHITE HISPANIC,55.0,140.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,39.0,MALE,WHITE HISPANIC,56.0,160.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,42.0,MALE,WHITE HISPANIC,53.0,140.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,36.0,FEMALE,BLACK HISPANIC,53.0,130.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,8400.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,34.0,FEMALE,WHITE HISPANIC,53.0,130.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,12600.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,47.0,FEMALE,WHITE HISPANIC,53.0,130.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,12600.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,23.0,FEMALE,WHITE HISPANIC,53.0,130.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,12600.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,34.0,FEMALE,WHITE HISPANIC,54.0,150.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,12600.0
2020,July,Saturday,Based on C/W on Scene,POM,0,Other,20,Y,N,N,Y,Y,N,N,23.0,FEMALE,WHITE HISPANIC,53.0,140.0,MED,BRO,BLK,989567,159830,11223,BROOKLYN,13500.0
2020,July,Tuesday,Based on Radio Run,POM,5,ROBBERY,5,Y,N,N,Y,N,N,N,54.0,MALE,WHITE HISPANIC,59.0,160.0,THN,BRO,BLK,1020048,213038,11368,QUEENS,60120.00000000001
2020,July,Wednesday,Based on Radio Run,POM,2,Other,8,Y,N,N,Y,N,N,N,58.0,MALE,WHITE HISPANIC,55.0,120.0,THN,BRO,Other,992066,227872,10025,MANHATTAN,47460.0
2020,July,Monday,Based on C/W on Scene,Other,1,Other,3,Y,N,N,Y,N,N,N,23.0,MALE,WHITE HISPANIC,59.0,170.0,THN,BRO,Other,1004926,234532,(null),BRONX,65700.0
2020,July,Tuesday,Based on Radio Run,POM,1,LARCENY,2,Y,Y,N,Y,Y,Y,N,32.0,MALE,WHITE,6.0,150.0,MED,BRO,BLK,995178,154680,11235,BROOKLYN,32700.000000000004
2020,July,Saturday,Based on C/W on Scene,POM,10,Other,15,Y,N,N,Y,N,N,N,35.0,MALE,ASIAN/PAC.ISL,58.0,195.0,MED,BLK,BLK,980745,158732,11214,BROOKLYN,73800.0
2020,July,Wednesday,Based on Radio Run,POM,0,ROBBERY,3,Y,Y,N,Y,Y,Y,N,40.0,MALE,BLACK,58.0,160.0,THN,BRO,Other,997842,196572,(null),BROOKLYN,63900.00000000001
2020,July,Wednesday,Based on C/W on Scene,POF,2,ROBBERY,15,Y,Y,N,Y,N,Y,N,24.0,FEMALE,BLACK,58.0,180.0,Other,BRO,BLK,980913,194917,10004,MANHATTAN,6000.0
2020,June,Friday,Based on Self Initiated,POM,1,Other,1,Y,N,Y,Y,Y,Y,N,21.0,MALE,BLACK,6.0,160.0,THN,BRO,BLK,1022722,262502,10466,BRONX,3780.0000000000005
2020,July,Tuesday,Based on Radio Run,POM,1,Other,5,Y,N,N,Y,N,N,N,0.0,MALE,BLACK,58.0,150.0,MED,BRO,BLK,996326,178537,11225,BROOKLYN,35400.0
2020,July,Monday,Based on Radio Run,Other,0,ROBBERY,15,Y,Y,N,Y,Y,N,N,49.0,MALE,WHITE HISPANIC,58.0,170.0,MED,BRO,Other,1030176,186449,11417,QUEENS,84000.0
2020,July,Monday,Based on Radio Run,POM,5,BURGLARY,7,Y,N,N,Y,N,N,N,39.0,MALE,BLACK HISPANIC,56.0,140.0,THN,BRO,Other,1005609,232557,10454,BRONX,74400.0
2020,June,Friday,Based on C/W on Scene,POM,3,Other,2,Y,N,N,Y,Y,N,N,20.0,MALE,BLACK,6.0,150.0,MED,BRO,BLK,1017012,174567,11239,BROOKLYN,45600.0
2020,July,Sunday,Based on C/W on Scene,POM,1,Other,27,Y,Y,N,Y,Y,Y,N,40.0,MALE,BLACK,6.0,230.0,MED,BRO,BLK,1013046,184540,11207,BROOKLYN,46260.0
2020,July,Wednesday,Based on Radio Run,POM,1,Other,5,Y,N,N,Y,N,N,N,20.0,MALE,BLACK,55.0,130.0,THN,Other,BLK,1047178,212689,11364,QUEENS,5400.0
2020,July,Sunday,Based on C/W on Scene,POM,5,Other,1,Y,Y,N,Y,N,Y,Y,41.0,MALE,WHITE HISPANIC,51.0,170.0,THN,BRO,BLK,984110,210545,10011,MANHATTAN,20520.0
2020,July,Saturday,Based on Radio Run,POM,3,LARCENY,15,Y,Y,N,Y,Y,Y,Y,31.0,MALE,WHITE,56.0,140.0,THN,BLU,BLN,996699,221027,10075,MANHATTAN,31800.000000000004
2020,July,Friday,Based on Radio Run,POM,1,Other,10,Y,N,N,Y,N,N,N,28.0,MALE,BLACK,511.0,200.0,MED,BRO,Other,1041288,156886,11692,QUEENS,74460.0
2020,July,Friday,Based on Radio Run,POM,1,Other,10,Y,N,N,Y,N,N,N,28.0,MALE,BLACK,57.0,165.0,THN,BRO,BLK,1041288,156886,11692,QUEENS,74460.0
2020,July,Friday,Based on Radio Run,POM,1,Other,10,Y,N,N,Y,N,N,N,30.0,MALE,BLACK,6.0,200.0,Other,BRO,BLK,1041288,156886,11692,QUEENS,74460.0
2020,July,Tuesday,Based on Radio Run,POM,1,LARCENY,5,Y,N,N,Y,Y,N,N,16.0,MALE,BLACK,54.0,0.0,Other,Other,Other,1041117,196361,11432,QUEENS,58980.00000000001
2020,July,Saturday,Based on Radio Run,POM,1,Other,1,Y,Y,N,Y,Y,Y,Y,36.0,MALE,BLACK,63.0,200.0,MED,BRO,BLK,1013068,238404,10459,BRONX,15240.000000000002
