YEAR,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_BORO_NAME,SECONDS
2019,Based on Radio Run,POM,1.0,LARCENY,15.0,Y,Y,N,N,N,Y,N,Y,Y,Y,18,MALE,BLACK HISPANIC,6,190,THN,BRO,Other,1026067.0,204440.0,QUEENS,47700.0
2019,Based on Radio Run,POM,1.0,ROBBERY,9.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,46,MALE,BLACK,5.9,240,Other,BRO,Other,1026259.0,198014.0,QUEENS,77040.0
2019,Based on Radio Run,POM,1.0,ROBBERY,9.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,14,MALE,BLACK,5.5,110,THN,BRO,BLK,1026259.0,198014.0,QUEENS,77040.0
2019,Based on Radio Run,POM,1.0,ROBBERY,9.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,15,MALE,BLACK,6,120,THN,BRO,BLK,1026259.0,198014.0,QUEENS,77040.0
2019,Based on C/W on Scene,POF,1.0,LARCENY,10.0,N,Y,N,Y,N,Y,N,(,Y,Y,30,MALE,BLACK,5.7,160,THN,BRO,BLK,1029345.0,200268.0,QUEENS,35160.0
2019,Based on Radio Run,POF,5.0,LARCENY,5.0,Y,Y,N,N,N,Y,N,Y,Y,Y,20,MALE,BLACK,6.2,160,THN,BRO,BLK,1027498.0,202160.0,QUEENS,16800.0
2019,Based on Radio Run,POM,1.0,LARCENY,12.0,Y,Y,N,N,N,Y,N,Y,Y,Y,25,MALE,BLACK,5.9,180,THN,BRO,Other,1023971.0,202498.0,QUEENS,75780.0
2019,Based on C/W on Scene,POM,1.0,ROBBERY,23.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,18,FEMALE,BLACK,5.8,130,THN,BLK,BLK,1027507.0,204168.0,QUEENS,81900.0
2019,Based on Radio Run,POM,1.0,ROBBERY,16.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,17,MALE,BLACK,5.9,120,THN,BRO,BLK,1029239.0,201142.0,QUEENS,80700.0
2019,Based on Radio Run,POM,1.0,ROBBERY,20.0,Y,Y,N,N,Y,Y,Y,Y,Y,Y,16,MALE,BLACK HISPANIC,5.2,140,MED,BLK,BLK,1027498.0,202160.0,QUEENS,80340.0
2019,Based on Radio Run,POM,1.0,LARCENY,6.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,37,FEMALE,BLACK,5.6,155,THN,BRO,BLK,1028268.0,202233.0,QUEENS,37320.0
2019,Based on Radio Run,POM,1.0,LARCENY,9.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,35,MALE,WHITE,5.6,160,THN,BLU,Other,1023868.0,206183.0,QUEENS,51960.0
2019,Based on Radio Run,POM,1.0,BURGLARY,29.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,WHITE HISPANIC,5.9,150,THN,BRO,BLK,1024566.0,202505.0,QUEENS,54540.0
2019,Based on Radio Run,POM,1.0,BURGLARY,29.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,WHITE HISPANIC,5.1,140,THN,BRO,BLK,1024566.0,202505.0,QUEENS,54540.0
2019,Based on Radio Run,POM,1.0,BURGLARY,29.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,15,MALE,WHITE,5.1,180,MED,BRO,Other,1024566.0,202505.0,QUEENS,54540.0
2019,Based on Radio Run,POF,1.0,BURGLARY,29.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,BLACK,5.1,130,THN,BLK,BLK,1024566.0,202505.0,QUEENS,54540.0
2019,Based on Radio Run,POM,2.0,LARCENY,11.0,Y,Y,N,N,N,Y,N,Y,Y,Y,15,MALE,BLACK,5.6,120,THN,BRO,BLK,1030342.0,199124.0,QUEENS,59040.00000000001
2019,Based on Radio Run,POM,2.0,LARCENY,11.0,Y,Y,N,N,N,Y,N,Y,Y,Y,17,MALE,BLACK,5.1,140,THN,BRO,Other,1030342.0,199124.0,QUEENS,59040.00000000001
2019,Based on Radio Run,POM,1.0,ASSAULT,7.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,40,MALE,WHITE,5.1,280,Other,BRO,BLK,1023868.0,206183.0,QUEENS,82380.0
2019,Based on Radio Run,POF,1.0,LARCENY,9.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,25,MALE,WHITE,5.11,165,MED,BRO,BLK,1025345.0,204715.0,QUEENS,34860.0
2019,Based on Radio Run,POF,1.0,ASSAULT,15.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,34,MALE,WHITE HISPANIC,5.6,140,THN,BRO,Other,1027254.0,202297.0,QUEENS,61200.00000000001
2019,Based on C/W on Scene,POM,1.0,ASSAULT,14.0,Y,N,N,Y,N,Y,N,Y,Y,Y,31,MALE,WHITE HISPANIC,5.6,140,THN,BRO,Other,1029960.0,200642.0,QUEENS,34920.0
2019,Based on Radio Run,POM,3.0,Other,5.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,15,MALE,WHITE HISPANIC,5.1,150,THN,BRO,BLK,1024083.0,202733.0,QUEENS,10080.0
2019,Based on Radio Run,POM,2.0,Other,3.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,14,MALE,WHITE HISPANIC,5.5,140,THN,BRO,BLK,1024091.0,202757.0,QUEENS,10200.0
2019,Based on Radio Run,POF,1.0,Other,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,21,MALE,WHITE HISPANIC,5.5,170,THN,BLK,BLK,1027545.0,202136.0,QUEENS,58020.0
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,WHITE HISPANIC,5.5,120,THN,BRO,BLK,1026122.0,205859.0,QUEENS,55920.0
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,WHITE,5.5,115,THN,BRO,Other,1026122.0,205859.0,QUEENS,55920.0
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,14,MALE,WHITE HISPANIC,5.6,120,THN,BRO,Other,1026122.0,205859.0,QUEENS,55920.0
2019,Based on Radio Run,POF,1.0,Other,24.0,Y,Y,N,N,N,Y,N,Y,Y,Y,15,FEMALE,WHITE HISPANIC,5.1,100,THN,BRO,Other,1028159.0,199283.0,QUEENS,56760.0
2019,Based on Radio Run,POF,1.0,Other,24.0,Y,Y,N,N,N,Y,N,Y,Y,Y,15,MALE,WHITE,5.6,120,THN,BRO,BLK,1028159.0,199283.0,QUEENS,56760.0
2019,Based on Radio Run,POF,1.0,Other,24.0,Y,Y,N,N,N,Y,N,Y,Y,Y,13,MALE,ASIAN/PAC.ISL,5.7,130,THN,BRO,BLK,1028159.0,199283.0,QUEENS,56760.0
2019,Based on Radio Run,POM,1.0,Other,24.0,Y,Y,N,N,N,Y,N,Y,Y,Y,14,MALE,WHITE HISPANIC,5.1,160,MED,BRO,BLK,1028159.0,199283.0,QUEENS,56760.0
2019,Based on Radio Run,POM,1.0,Other,24.0,Y,Y,N,N,N,Y,N,Y,Y,Y,15,MALE,BLACK HISPANIC,5.7,140,MED,BRO,BLK,1028159.0,199283.0,QUEENS,56760.0
2019,Based on Radio Run,POM,1.0,Other,11.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,18,MALE,ASIAN/PAC.ISL,5.7,140,MED,BLK,BLK,1023251.0,205913.0,QUEENS,8400.0
2019,Based on Radio Run,POM,1.0,Other,11.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,17,MALE,WHITE HISPANIC,5.8,120,THN,BRO,BLK,1023251.0,205913.0,QUEENS,8400.0
2019,Based on C/W on Scene,POM,1.0,LARCENY,15.0,Y,Y,N,Y,N,Y,N,(,Y,Y,17,MALE,WHITE HISPANIC,5.6,150,THN,BRO,BLK,1026301.0,202857.0,QUEENS,55980.0
2019,Based on Radio Run,POM,2.0,ROBBERY,20.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,13,MALE,BLACK,6.1,130,THN,BRO,BLK,1044658.0,188150.0,QUEENS,74400.0
2019,Based on Radio Run,POM,2.0,ROBBERY,20.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,15,MALE,BLACK,5.5,120,THN,BRO,BLK,1044658.0,188150.0,QUEENS,74400.0
2019,Based on Radio Run,POM,2.0,ROBBERY,20.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,15,MALE,BLACK,5.7,135,THN,BRO,BLK,1044658.0,188150.0,QUEENS,74400.0
2019,Based on C/W on Scene,POM,1.0,Other,1.0,N,Y,N,N,Y,Y,Y,(,Y,Y,28,MALE,BLACK,5.9,170,THN,BRO,Other,1045416.0,186500.0,QUEENS,82200.0
2019,Based on Radio Run,POM,1.0,ROBBERY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,57,MALE,BLACK,5.11,160,THN,BRO,Other,1043005.0,191048.0,QUEENS,11340.0
2019,Based on Radio Run,POM,1.0,Other,5.0,Y,Y,N,N,Y,Y,Y,Y,Y,Y,16,MALE,BLACK,5.11,150,THN,BRO,BLK,1042846.0,191254.0,QUEENS,73200.0
2019,Based on C/W on Scene,POM,5.0,LARCENY,33.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,30,FEMALE,BLACK,5.9,180,MED,BRO,BLK,1053945.0,194984.0,QUEENS,77340.0
2019,Based on Radio Run,POM,3.0,LARCENY,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,31,FEMALE,BLACK,5.6,130,THN,Other,Other,1040181.0,184929.0,QUEENS,40680.0
2019,Based on Self Initiated,POM,1.0,Other,3.0,Y,Y,N,N,Y,Y,Y,Y,Y,Y,22,MALE,BLACK,5.7,150,THN,BRO,BLK,1047880.0,188114.0,QUEENS,10800.0
2019,Based on Radio Run,POM,1.0,Other,2.0,Y,Y,N,Y,Y,Y,N,(,Y,Y,44,MALE,BLACK,6.3,200,THN,BRO,Other,1046315.0,187088.0,QUEENS,12900.0
2019,Based on Radio Run,POM,1.0,Other,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,28,MALE,BLACK HISPANIC,5.9,160,THN,BRO,BLK,1001701.0,217716.0,QUEENS,12360.0
2019,Based on Radio Run,POM,1.0,LARCENY,13.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,24,MALE,BLACK HISPANIC,5.9,200,MED,BLK,BLK,1003275.0,219497.0,QUEENS,10800.0
2019,Based on Radio Run,POM,1.0,LARCENY,13.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,25,MALE,BLACK HISPANIC,5.8,285,Other,BLK,BLK,1003275.0,219497.0,QUEENS,10800.0
2019,Based on Radio Run,POM,1.0,LARCENY,13.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,20,MALE,BLACK HISPANIC,5.9,205,MED,BLK,BLK,1003275.0,219497.0,QUEENS,10800.0
2019,Based on Radio Run,POM,1.0,ROBBERY,30.0,Y,Y,N,Y,Y,Y,Y,(,Y,Y,17,MALE,WHITE HISPANIC,5.6,130,THN,BRO,BLK,1003836.0,215628.0,QUEENS,69000.0
2019,Based on Radio Run,POM,1.0,LARCENY,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,55,MALE,WHITE HISPANIC,5.1,220,MED,BRO,Other,1008473.0,213738.0,QUEENS,33720.0
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,18,MALE,WHITE HISPANIC,5.7,140,THN,BRO,BLK,1005643.0,214520.0,QUEENS,40860.0
2019,Based on C/W on Scene,POM,1.0,ROBBERY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,20,MALE,BLACK,5.6,150,THN,BRO,BLK,1008983.0,222055.0,QUEENS,19500.0
2019,Based on C/W on Scene,POM,1.0,ROBBERY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,20,MALE,BLACK,5.6,150,MED,BRO,BLK,1008983.0,222055.0,QUEENS,19500.0
2019,Based on Radio Run,POM,1.0,BURGLARY,11.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,22,MALE,WHITE HISPANIC,5.9,155,THN,BRO,BLK,1006391.0,216302.0,QUEENS,77400.0
2019,Based on Radio Run,POM,2.0,LARCENY,33.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,39,MALE,WHITE HISPANIC,5.7,160,MED,BRO,BLK,1007060.0,214420.0,QUEENS,13080.0
2019,Based on Radio Run,POM,1.0,Other,18.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,28,MALE,BLACK HISPANIC,6.4,160,MED,BRO,BLK,1003968.0,214775.0,QUEENS,15000.000000000002
2019,Based on C/W on Scene,POF,1.0,ASSAULT,10.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,27,MALE,WHITE HISPANIC,6,180,MED,BRO,BLK,1005403.0,219974.0,QUEENS,82140.0
2019,Based on Radio Run,POM,1.0,ASSAULT,30.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,29,MALE,WHITE,6.3,240,Other,BRO,BLK,1006466.0,217920.0,QUEENS,60900.00000000001
2019,Based on Radio Run,POM,1.0,BURGLARY,8.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,28,MALE,ASIAN/PAC.ISL,5.7,180,MED,BLK,BLK,1008881.0,217730.0,QUEENS,48720.0
2019,Based on Radio Run,POM,1.0,Other,15.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,40,MALE,BLACK HISPANIC,5.7,160,THN,BRO,Other,1001370.0,216997.0,QUEENS,3600.0
2019,Based on Radio Run,POM,1.0,Other,4.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,35,MALE,BLACK HISPANIC,5.9,185,MED,BRO,BLK,1003172.0,218076.0,QUEENS,69060.0
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,60,MALE,BLACK,5.6,150,THN,BLK,BLK,1008089.0,218071.0,QUEENS,64920.00000000001
2019,Based on Radio Run,Other,1.0,LARCENY,6.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,33,FEMALE,WHITE HISPANIC,5.2,145,MED,BRO,Other,1007696.0,214961.0,QUEENS,58560.00000000001
2019,Based on Radio Run,POM,1.0,Other,13.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,19,MALE,WHITE HISPANIC,5.8,160,MED,BRO,BLK,1007849.0,220501.0,QUEENS,60240.00000000001
2019,Based on Radio Run,POM,1.0,ASSAULT,30.0,Y,Y,N,N,Y,Y,Y,Y,Y,Y,41,FEMALE,WHITE,5.5,130,THN,BRO,BLN,1002129.0,215222.0,QUEENS,62880.00000000001
2019,Based on C/W on Scene,POM,1.0,ASSAULT,5.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,18,MALE,WHITE HISPANIC,5.5,175,THN,BRO,BLK,1002716.0,214802.0,QUEENS,63900.00000000001
2019,Based on Self Initiated,POM,1.0,ASSAULT,6.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,29,MALE,BLACK,5.6,185,MED,BRO,BLK,999300.0,214588.0,QUEENS,59160.00000000001
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,N,Y,N,Y,Y,Y,Y,Y,Y,Y,18,MALE,WHITE HISPANIC,5.5,150,THN,BRO,BLK,1003042.0,218174.0,QUEENS,5400.0
2019,Based on Radio Run,POM,1.0,ASSAULT,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,20,MALE,BLACK HISPANIC,5.1,150,THN,BLK,BLK,1005638.0,221853.0,QUEENS,180.0
2019,Based on Radio Run,POM,1.0,ASSAULT,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,20,MALE,BLACK HISPANIC,5.7,250,Other,BRO,BLK,1005638.0,221853.0,QUEENS,180.0
2019,Based on Radio Run,POM,1.0,ROBBERY,4.0,N,Y,N,N,Y,Y,N,Y,Y,Y,38,MALE,BLACK HISPANIC,6.1,175,MED,BRO,BLK,1006997.0,216793.0,QUEENS,13800.0
2019,Based on Radio Run,POM,1.0,ROBBERY,4.0,N,Y,N,N,Y,Y,N,Y,Y,Y,29,FEMALE,WHITE HISPANIC,5.8,150,MED,BLK,BLN,1006997.0,216793.0,QUEENS,13320.0
2019,Based on Radio Run,POM,1.0,ASSAULT,15.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,18,MALE,WHITE,6,180,THN,BLU,Other,1010042.0,213732.0,QUEENS,35100.0
2019,Based on Radio Run,POM,1.0,Other,2.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,16,MALE,WHITE,5.8,135,THN,BLK,BLK,1014076.0,220907.0,QUEENS,56400.0
2019,Based on Radio Run,POM,1.0,Other,25.0,Y,Y,N,N,N,Y,N,Y,Y,Y,26,MALE,WHITE,5.7,140,THN,BRO,BLN,1008517.0,216282.0,QUEENS,660.0
2019,Based on C/W on Scene,POM,1.0,Other,1.0,N,Y,N,Y,Y,Y,N,Y,Y,Y,26,MALE,WHITE,5.8,125,THN,BLU,BLN,1007887.0,225050.0,QUEENS,1800.0
2019,Based on Radio Run,POM,1.0,Other,6.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,18,MALE,BLACK,5.3,150,THN,BRO,BLK,999760.0,214279.0,QUEENS,960.0000000000001
2019,Based on Radio Run,POF,1.0,ASSAULT,25.0,Y,N,N,Y,Y,Y,N,Y,Y,Y,18,MALE,ASIAN/PAC.ISL,5.11,170,MED,BLK,BLK,1002636.0,218465.0,QUEENS,47100.0
2019,Based on Radio Run,POM,5.0,ROBBERY,10.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,26,MALE,WHITE HISPANIC,6,220,MED,BRO,BLK,1007164.0,215506.0,QUEENS,16200.000000000002
2019,Based on Radio Run,POM,1.0,LARCENY,20.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,17,MALE,BLACK HISPANIC,5.7,130,THN,BRO,BLK,1009721.0,214846.0,QUEENS,8400.0
2019,Based on Radio Run,POM,1.0,ASSAULT,11.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,65,MALE,BLACK,5.7,150,THN,BRO,Other,1002013.0,215974.0,QUEENS,60300.00000000001
2019,Based on Radio Run,POM,1.0,ASSAULT,13.0,Y,Y,N,N,N,Y,N,Y,Y,Y,25,MALE,WHITE HISPANIC,5.1,180,MED,BRO,BLK,1003836.0,215628.0,QUEENS,16680.0
2019,Based on Radio Run,POF,2.0,LARCENY,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,56,FEMALE,BLACK,5.3,120,THN,BRO,BLK,1003147.0,216713.0,QUEENS,33120.0
2019,Based on Radio Run,POF,1.0,Other,20.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,49,MALE,WHITE HISPANIC,5.8,250,Other,BRO,Other,1003351.0,214342.0,QUEENS,64500.00000000001
2019,Based on C/W on Scene,POM,1.0,Other,20.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,40,MALE,ASIAN/PAC.ISL,5.8,160,MED,BRO,Other,1005696.0,214186.0,QUEENS,1260.0
2019,Based on Radio Run,POM,1.0,Other,10.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,73,MALE,WHITE,5.11,150,THN,BLU,Other,1010199.0,223367.0,QUEENS,15600.000000000002
2019,Based on Radio Run,POM,1.0,LARCENY,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,24,MALE,WHITE,5.11,210,Other,Other,Other,1009121.0,213619.0,QUEENS,63900.00000000001
2019,Based on Radio Run,POM,1.0,ROBBERY,5.0,N,Y,N,N,Y,Y,N,Y,Y,Y,17,MALE,BLACK HISPANIC,6.3,190,THN,BRO,BLK,1010666.0,219294.0,QUEENS,7080.0
2019,Based on Radio Run,POM,1.0,ROBBERY,5.0,N,Y,N,N,Y,Y,N,Y,Y,Y,16,MALE,BLACK HISPANIC,5.11,165,THN,BRO,Other,1010666.0,219294.0,QUEENS,7080.0
2019,Based on Radio Run,POF,1.0,ROBBERY,5.0,Y,Y,N,Y,Y,N,N,Y,Y,Y,27,MALE,WHITE,5.9,170,MED,BRO,Other,1006195.0,216974.0,QUEENS,29820.000000000004
2019,Based on Radio Run,POM,1.0,Other,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,29,MALE,WHITE HISPANIC,5.5,185,MED,BRO,BLK,1001283.0,215481.0,QUEENS,23940.0
2019,Based on Radio Run,POM,1.0,Other,2.0,Y,N,N,Y,Y,Y,N,Y,Y,Y,24,MALE,WHITE HISPANIC,5.7,150,MED,BRO,BLK,1015819.0,214544.0,QUEENS,30000.000000000004
2019,Based on Radio Run,POM,1.0,Other,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,13,MALE,WHITE HISPANIC,5.5,150,MED,BLK,BLK,1022508.0,215392.0,QUEENS,56220.0
2019,Based on Radio Run,POM,1.0,Other,10.0,N,Y,N,Y,N,Y,N,Y,Y,Y,14,MALE,WHITE HISPANIC,5.8,160,MED,BRO,Other,1021756.0,215354.0,QUEENS,56100.0
2019,Based on Radio Run,POM,1.0,LARCENY,2.0,Y,Y,N,Y,N,Y,Y,Y,Y,Y,20,MALE,WHITE HISPANIC,5.6,145,THN,BRO,Other,1014978.0,214425.0,QUEENS,69600.0
2019,Based on Radio Run,POF,1.0,LARCENY,2.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,19,MALE,BLACK,5.11,230,MED,BLK,BLK,1014978.0,214425.0,QUEENS,69600.0
2019,Based on C/W on Scene,POM,1.0,LARCENY,8.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,31,MALE,WHITE HISPANIC,5.8,150,MED,BRO,BLK,1019217.0,216380.0,QUEENS,65820.0
2019,Based on C/W on Scene,POM,3.0,LARCENY,9.0,Y,Y,N,N,N,Y,N,Y,Y,Y,27,MALE,BLACK,5.2,200,Other,BLK,BLK,1013978.0,212126.0,QUEENS,57600.0
2019,Based on Radio Run,POM,2.0,Other,10.0,Y,Y,N,Y,N,Y,Y,(,Y,Y,26,MALE,WHITE HISPANIC,5.8,230,Other,BRO,BLK,1022161.0,214751.0,QUEENS,18000.0
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,57,MALE,BLACK,6,250,MED,BRO,Other,1017704.0,215594.0,QUEENS,49020.0
2019,Based on Radio Run,POM,1.0,LARCENY,9.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,25,MALE,BLACK,6,170,THN,BRO,BLK,1017879.0,214832.0,QUEENS,33900.0
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,32,MALE,BLACK,5.8,210,MED,BRO,BLK,1013949.0,214281.0,QUEENS,62220.00000000001
2019,Based on Radio Run,POM,1.0,ASSAULT,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,28,MALE,WHITE HISPANIC,5.4,172,Other,BRO,BLK,1016067.0,212293.0,QUEENS,27600.0
2019,Based on C/W on Scene,POM,2.0,ASSAULT,10.0,Y,N,N,Y,N,Y,N,Y,Y,Y,50,MALE,WHITE HISPANIC,5,200,MED,BRO,BLK,1019744.0,214411.0,QUEENS,40200.0
2019,Based on Radio Run,POM,2.0,Other,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,17,MALE,BLACK,5.6,160,MED,BRO,BLK,1017266.0,216846.0,QUEENS,13380.0
2019,Based on Radio Run,POF,1.0,LARCENY,17.0,Y,Y,N,Y,N,Y,N,(,Y,Y,20,MALE,BLACK,5.9,160,THN,BRO,BLK,1016221.0,213068.0,QUEENS,22260.0
2019,Based on Radio Run,POM,1.0,LARCENY,10.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,39,MALE,BLACK,5.1,180,THN,BRO,BLK,1019604.0,213707.0,QUEENS,86340.0
2019,Based on Radio Run,Other,2.0,LARCENY,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,21,MALE,BLACK,6,180,THN,BRO,BLK,1014098.0,215087.0,QUEENS,70380.0
2019,Based on Radio Run,Other,2.0,LARCENY,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,19,MALE,BLACK,6.2,175,THN,BRO,BLK,1014098.0,215087.0,QUEENS,70380.0
2019,Based on Radio Run,Other,2.0,LARCENY,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,22,MALE,BLACK,5.7,140,THN,BRO,Other,1014098.0,215087.0,QUEENS,70380.0
2019,Based on Radio Run,POM,1.0,Other,34.0,Y,Y,N,N,N,Y,N,Y,Y,Y,18,MALE,WHITE HISPANIC,5.3,130,THN,BRO,BLK,1020442.0,212858.0,QUEENS,5040.0
2019,Based on Radio Run,POF,1.0,Other,7.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,18,MALE,WHITE HISPANIC,5.5,180,MED,BRO,Other,1014855.0,217190.0,QUEENS,14400.0
2019,Based on Radio Run,POM,2.0,LARCENY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,37,MALE,WHITE HISPANIC,5.8,180,THN,BRO,BLK,1019372.0,217063.0,QUEENS,68280.0
2019,Based on Radio Run,POM,1.0,LARCENY,2.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,24,MALE,BLACK,5.9,175,MED,BRO,BLK,1018091.0,214677.0,QUEENS,36600.0
2019,Based on Radio Run,POM,1.0,ROBBERY,8.0,Y,Y,N,N,N,Y,N,Y,Y,Y,18,MALE,WHITE HISPANIC,6.2,145,THN,Other,Other,1022285.0,212504.0,QUEENS,5100.0
2019,Based on C/W on Scene,POM,1.0,ROBBERY,8.0,Y,Y,N,N,N,Y,N,Y,Y,Y,25,MALE,WHITE HISPANIC,6,190,THN,BLK,Other,1022285.0,212504.0,QUEENS,5100.0
2019,Based on C/W on Scene,POM,1.0,ROBBERY,8.0,Y,Y,N,N,N,Y,N,Y,Y,Y,19,MALE,WHITE HISPANIC,6,170,THN,BLK,Other,1022285.0,212504.0,QUEENS,5100.0
2019,Based on Radio Run,POM,1.0,ROBBERY,25.0,Y,Y,N,N,N,Y,N,Y,Y,Y,19,MALE,WHITE HISPANIC,5.5,140,THN,BRO,BLK,1019405.0,212815.0,QUEENS,77700.0
2019,Based on Radio Run,POM,1.0,ROBBERY,25.0,Y,Y,N,N,N,Y,N,Y,Y,Y,18,MALE,WHITE HISPANIC,5.11,190,MED,BRO,BLK,1019405.0,212815.0,QUEENS,77700.0
2019,Based on Radio Run,POM,1.0,ROBBERY,11.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,19,MALE,BLACK,6,150,THN,BRO,BLK,1018461.0,217694.0,QUEENS,71640.0
2019,Based on Self Initiated,POM,1.0,LARCENY,11.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,55,MALE,WHITE HISPANIC,5.5,140,THN,BRO,Other,1019101.0,215407.0,QUEENS,56700.0
